CMDLINE /Users/parkerreid/QMHEP/bin/python3 6-TestLinearQUBO.py
MEM 225.582031 1580695662.6106
MEM 225.929688 1580695662.7159
MEM 226.917969 1580695662.8210
MEM 227.585938 1580695662.9237
MEM 227.710938 1580695663.0289
MEM 227.710938 1580695663.1315
MEM 227.894531 1580695663.2350
MEM 227.894531 1580695663.3402
MEM 227.976562 1580695663.4407
MEM 227.976562 1580695663.5459
MEM 228.402344 1580695663.6471
MEM 228.402344 1580695663.7524
MEM 228.402344 1580695663.8572
MEM 228.402344 1580695663.9623
MEM 228.402344 1580695664.0674
MEM 228.593750 1580695664.1685
MEM 228.593750 1580695664.2737
MEM 228.593750 1580695664.3788
MEM 228.593750 1580695664.4840
MEM 228.593750 1580695664.5891
MEM 229.125000 1580695664.6902
MEM 229.125000 1580695664.7933
MEM 229.125000 1580695664.8985
MEM 229.125000 1580695665.0036
MEM 229.125000 1580695665.1071
MEM 229.472656 1580695665.2084
MEM 229.472656 1580695665.3136
MEM 229.472656 1580695665.4188
MEM 229.472656 1580695665.5239
MEM 229.480469 1580695665.6271
MEM 229.613281 1580695665.7277
FUNC hepqpr.qallse.qallse_base.sample_qubo_slices 227.7109 1580695663.2124 229.6172 1580695665.7806
FUNC hepqpr.qallse.qallse_base._create_doublets 133.3945 1580695652.2709 209.7852 1580695653.6699
FUNC hepqpr.qallse.qallse_base._create_triplets 209.7852 1580695653.6700 224.7148 1580695662.4271
FUNC hepqpr.qallse.qallse_base.to_qubo 225.4883 1580695662.5783 227.7109 1580695663.2123
MEM 228.257812 1580695665.8329
MEM 216.707031 1580695665.9369
MEM 216.707031 1580695666.0377
MEM 214.109375 1580695666.1397
MEM 113.960938 1580695666.2424
