CMDLINE /Users/parkerreid/QMHEP/bin/python3 6-TestLinearQUBO.py
MEM 0.312500 1567033959.5044
MEM 13.824219 1567033959.6046
MEM 22.980469 1567033959.7067
MEM 33.328125 1567033959.8077
MEM 46.398438 1567033959.9090
MEM 51.742188 1567033960.0141
MEM 55.621094 1567033960.1188
MEM 59.351562 1567033960.2208
MEM 66.519531 1567033960.3251
MEM 74.054688 1567033960.4254
MEM 78.425781 1567033960.5258
MEM 98.507812 1567033960.6289
MEM 110.929688 1567033960.7294
MEM 118.335938 1567033960.8344
MEM 143.472656 1567033960.9376
MEM 131.187500 1567033961.0420
MEM 131.355469 1567033961.1471
MEM 131.445312 1567033961.2498
MEM 140.914062 1567033961.3550
MEM 121.171875 1567033961.4564
MEM 121.257812 1567033961.5615
MEM 116.968750 1567033961.6666
MEM 117.273438 1567033961.7695
MEM 117.570312 1567033961.8737
MEM 117.878906 1567033961.9748
MEM 118.164062 1567033962.0773
MEM 118.433594 1567033962.1799
MEM 118.753906 1567033962.2849
MEM 119.203125 1567033962.3883
MEM 119.488281 1567033962.4932
MEM 119.855469 1567033962.5983
MEM 120.136719 1567033962.7023
MEM 121.113281 1567033962.8048
MEM 121.417969 1567033962.9079
MEM 121.656250 1567033963.0129
MEM 122.757812 1567033963.1181
MEM 123.714844 1567033963.2225
MEM 124.011719 1567033963.3245
MEM 125.082031 1567033963.4249
MEM 125.343750 1567033963.5253
MEM 126.386719 1567033963.6291
MEM 126.738281 1567033963.7295
MEM 127.046875 1567033963.8346
MEM 128.257812 1567033963.9379
MEM 128.589844 1567033964.0402
MEM 128.906250 1567033964.1424
MEM 130.398438 1567033964.2442
MEM 130.683594 1567033964.3479
MEM 130.925781 1567033964.4481
MEM 132.343750 1567033964.5515
MEM 132.605469 1567033964.6596
MEM 132.855469 1567033964.7640
MEM 133.121094 1567033964.8678
MEM 134.804688 1567033964.9723
MEM 135.140625 1567033965.0756
MEM 135.531250 1567033965.1759
MEM 135.808594 1567033965.2777
MEM 136.089844 1567033965.3808
MEM 137.875000 1567033965.4831
MEM 138.171875 1567033965.5851
MEM 138.652344 1567033965.6902
MEM 140.605469 1567033965.7953
MEM 140.972656 1567033965.8964
MEM 141.355469 1567033966.0003
MEM 141.632812 1567033966.1044
MEM 141.921875 1567033966.2050
MEM 142.214844 1567033966.3054
MEM 144.398438 1567033966.4077
MEM 144.757812 1567033966.5083
MEM 145.039062 1567033966.6134
MEM 145.328125 1567033966.7159
MEM 145.621094 1567033966.8188
MEM 145.566406 1567033966.9240
MEM 145.941406 1567033967.0256
MEM 146.222656 1567033967.1296
MEM 146.484375 1567033967.2327
MEM 146.851562 1567033967.3356
MEM 147.144531 1567033967.4395
MEM 146.847656 1567033967.5415
MEM 147.144531 1567033967.6433
MEM 147.503906 1567033967.7457
MEM 147.792969 1567033967.8464
MEM 148.167969 1567033967.9515
MEM 148.488281 1567033968.0552
MEM 148.871094 1567033968.1602
MEM 149.203125 1567033968.2616
MEM 149.410156 1567033968.3621
MEM 149.671875 1567033968.4647
MEM 150.000000 1567033968.5671
MEM 153.417969 1567033968.6675
MEM 185.750000 1567033968.7696
MEM 218.660156 1567033968.8718
MEM 238.730469 1567033968.9756
MEM 245.082031 1567033969.0807
MEM 257.023438 1567033969.1853
MEM 257.023438 1567033969.2895
MEM 257.023438 1567033969.3918
MEM 257.023438 1567033969.4929
MEM 241.828125 1567033969.5964
MEM 137.597656 1567033969.6974
MEM 145.179688 1567033969.7988
MEM 153.199219 1567033969.9010
MEM 153.203125 1567033970.0018
MEM 153.203125 1567033970.1053
MEM 153.203125 1567033970.2084
MEM 153.207031 1567033970.3112
MEM 153.207031 1567033970.4133
MEM 153.207031 1567033970.5174
MEM 153.246094 1567033970.6176
MEM 116.996094 1567033970.7194
MEM 115.941406 1567033970.8243
MEM 115.964844 1567033970.9268
MEM 115.980469 1567033971.0298
MEM 116.031250 1567033971.1303
MEM 116.074219 1567033971.2355
MEM 116.089844 1567033971.3391
MEM 116.125000 1567033971.4393
MEM 116.175781 1567033971.5412
MEM 116.226562 1567033971.6440
MEM 116.250000 1567033971.7443
MEM 116.292969 1567033971.8475
MEM 116.324219 1567033971.9525
MEM 116.371094 1567033972.0555
MEM 132.660156 1567033972.1578
MEM 130.996094 1567033972.2609
MEM 160.003906 1567033972.3644
MEM 175.500000 1567033972.4647
MEM 185.679688 1567033972.5698
MEM 208.800781 1567033972.6711
MEM 228.535156 1567033972.7741
MEM 253.511719 1567033972.8793
MEM 199.675781 1567033972.9840
MEM 199.675781 1567033973.0876
MEM 205.738281 1567033973.1921
MEM 240.160156 1567033973.2932
MEM 212.929688 1567033973.3983
MEM 164.058594 1567033973.5009
MEM 193.062500 1567033973.6034
MEM 198.386719 1567033973.7064
MEM 198.386719 1567033973.8106
MEM 209.507812 1567033973.9142
MEM 239.824219 1567033974.0177
MEM 206.164062 1567033974.1188
MEM 206.164062 1567033974.2203
MEM 206.164062 1567033974.3218
MEM 215.531250 1567033974.4269
MEM 253.464844 1567033974.5307
MEM 215.167969 1567033974.6359
MEM 146.812500 1567033974.7403
MEM 148.675781 1567033974.8454
MEM 149.253906 1567033974.9494
MEM 151.519531 1567033975.0518
MEM 153.808594 1567033975.1561
MEM 156.097656 1567033975.2605
MEM 158.312500 1567033975.3613
MEM 160.609375 1567033975.4639
MEM 162.863281 1567033975.5651
MEM 165.140625 1567033975.6703
MEM 159.683594 1567033975.7754
MEM 159.941406 1567033975.8787
MEM 88.886719 1567033975.9833
