CMDLINE /Users/parkerreid/QMHEP/bin/python3 6-TestLinearQUBO.py
MEM 236.750000 1567033727.1257
MEM 237.113281 1567033727.2276
MEM 237.480469 1567033727.3324
MEM 237.843750 1567033727.4330
MEM 238.218750 1567033727.5368
MEM 238.621094 1567033727.6418
MEM 239.074219 1567033727.7429
MEM 239.386719 1567033727.8446
MEM 239.753906 1567033727.9452
MEM 240.054688 1567033728.0454
MEM 240.429688 1567033728.1458
MEM 240.820312 1567033728.2510
MEM 241.121094 1567033728.3552
MEM 241.472656 1567033728.4583
MEM 241.886719 1567033728.5593
MEM 242.195312 1567033728.6604
MEM 242.625000 1567033728.7641
MEM 242.671875 1567033728.8657
MEM 242.917969 1567033728.9722
MEM 243.191406 1567033729.0756
MEM 243.527344 1567033729.1762
MEM 243.875000 1567033729.2812
MEM 244.238281 1567033729.3836
MEM 244.628906 1567033729.4879
MEM 244.921875 1567033729.5901
MEM 245.308594 1567033729.6934
MEM 245.652344 1567033729.7987
MEM 245.976562 1567033729.9007
MEM 246.300781 1567033730.0017
MEM 246.597656 1567033730.1037
MEM 246.902344 1567033730.2060
MEM 247.253906 1567033730.3083
MEM 247.574219 1567033730.4134
MEM 247.945312 1567033730.5160
MEM 248.289062 1567033730.6199
MEM 248.597656 1567033730.7244
MEM 248.886719 1567033730.8267
MEM 249.265625 1567033730.9299
MEM 249.593750 1567033731.0348
MEM 249.921875 1567033731.1365
MEM 250.246094 1567033731.2376
MEM 250.496094 1567033731.3408
MEM 249.898438 1567033731.4412
MEM 250.234375 1567033731.5419
MEM 250.144531 1567033731.6459
MEM 248.234375 1567033731.7465
MEM 210.574219 1567033731.8467
MEM 210.730469 1567033731.9473
MEM 210.933594 1567033732.0515
MEM 211.226562 1567033732.1520
MEM 210.828125 1567033732.2522
MEM 211.144531 1567033732.3540
MEM 210.289062 1567033732.4584
MEM 210.441406 1567033732.5586
MEM 210.343750 1567033732.6589
MEM 210.664062 1567033732.7618
MEM 210.914062 1567033732.8664
MEM 210.953125 1567033732.9668
MEM 210.933594 1567033733.0702
MEM 211.332031 1567033733.1737
MEM 211.652344 1567033733.2783
MEM 212.007812 1567033733.3822
MEM 212.105469 1567033733.4856
MEM 212.339844 1567033733.5861
MEM 210.964844 1567033733.6881
MEM 211.308594 1567033733.7892
MEM 210.457031 1567033733.8929
MEM 210.777344 1567033733.9945
MEM 211.113281 1567033734.0961
MEM 211.410156 1567033734.1964
MEM 211.683594 1567033734.3013
MEM 212.015625 1567033734.4027
MEM 212.257812 1567033734.5047
MEM 212.527344 1567033734.6092
MEM 212.789062 1567033734.7121
MEM 213.054688 1567033734.8163
MEM 213.339844 1567033734.9199
MEM 213.679688 1567033735.0251
MEM 214.035156 1567033735.1255
MEM 214.328125 1567033735.2300
MEM 214.605469 1567033735.3343
MEM 214.878906 1567033735.4348
MEM 215.156250 1567033735.5362
MEM 215.515625 1567033735.6395
MEM 215.796875 1567033735.7422
MEM 216.085938 1567033735.8453
MEM 216.390625 1567033735.9468
MEM 216.710938 1567033736.0492
MEM 217.074219 1567033736.1504
MEM 217.332031 1567033736.2506
MEM 217.601562 1567033736.3510
MEM 217.925781 1567033736.4561
MEM 218.250000 1567033736.5585
MEM 218.535156 1567033736.6610
MEM 218.839844 1567033736.7624
MEM 219.152344 1567033736.8705
MEM 219.417969 1567033736.9743
MEM 219.699219 1567033737.0768
MEM 220.035156 1567033737.1817
MEM 221.039062 1567033737.2826
MEM 221.394531 1567033737.3864
MEM 221.792969 1567033737.4898
MEM 222.089844 1567033737.5923
MEM 222.429688 1567033737.6955
MEM 222.792969 1567033737.7975
MEM 222.898438 1567033737.9023
MEM 223.238281 1567033738.0035
MEM 223.609375 1567033738.1084
MEM 223.957031 1567033738.2087
MEM 224.320312 1567033738.3115
MEM 224.664062 1567033738.4119
MEM 225.058594 1567033738.5157
MEM 225.351562 1567033738.6168
MEM 225.691406 1567033738.7193
MEM 226.031250 1567033738.8198
MEM 226.429688 1567033738.9223
MEM 226.781250 1567033739.0275
MEM 227.195312 1567033739.1326
MEM 227.605469 1567033739.2365
MEM 227.980469 1567033739.3405
MEM 228.320312 1567033739.4421
MEM 233.843750 1567033739.5438
MEM 234.664062 1567033739.6471
MEM 234.910156 1567033739.7502
MEM 235.156250 1567033739.8514
MEM 235.476562 1567033739.9555
MEM 235.773438 1567033740.0586
MEM 236.074219 1567033740.1587
MEM 236.402344 1567033740.2630
MEM 236.714844 1567033740.3663
MEM 237.031250 1567033740.4700
MEM 237.378906 1567033740.5739
MEM 237.765625 1567033740.6777
MEM 238.101562 1567033740.7817
MEM 238.386719 1567033740.8845
MEM 238.636719 1567033740.9850
MEM 238.902344 1567033741.0888
MEM 239.234375 1567033741.1935
MEM 239.546875 1567033741.2945
MEM 239.847656 1567033741.3987
MEM 240.128906 1567033741.4997
MEM 240.464844 1567033741.6014
MEM 241.101562 1567033741.7041
MEM 241.398438 1567033741.8086
MEM 241.710938 1567033741.9124
MEM 242.042969 1567033742.0174
MEM 242.457031 1567033742.1217
MEM 242.824219 1567033742.2222
MEM 243.105469 1567033742.3248
MEM 243.437500 1567033742.4300
MEM 243.769531 1567033742.5337
MEM 244.031250 1567033742.6363
MEM 244.335938 1567033742.7385
MEM 244.656250 1567033742.8409
MEM 244.980469 1567033742.9427
MEM 245.312500 1567033743.0479
MEM 245.613281 1567033743.1492
MEM 245.917969 1567033743.2533
MEM 246.234375 1567033743.3583
MEM 246.535156 1567033743.4633
MEM 246.878906 1567033743.5681
MEM 247.187500 1567033743.6720
MEM 247.496094 1567033743.7763
MEM 247.832031 1567033743.8811
MEM 248.210938 1567033743.9847
MEM 248.574219 1567033744.0879
MEM 248.878906 1567033744.1911
MEM 249.160156 1567033744.2943
MEM 249.464844 1567033744.3968
MEM 249.789062 1567033744.4990
MEM 250.101562 1567033744.6029
MEM 250.429688 1567033744.7078
MEM 250.750000 1567033744.8086
MEM 251.062500 1567033744.9128
MEM 251.367188 1567033745.0137
MEM 251.664062 1567033745.1142
MEM 252.015625 1567033745.2166
MEM 252.335938 1567033745.3198
MEM 252.675781 1567033745.4200
MEM 252.957031 1567033745.5251
MEM 253.277344 1567033745.6292
MEM 253.617188 1567033745.7304
MEM 253.960938 1567033745.8349
MEM 254.281250 1567033745.9359
MEM 254.554688 1567033746.0386
MEM 254.871094 1567033746.1423
MEM 255.144531 1567033746.2437
MEM 255.425781 1567033746.3478
MEM 255.730469 1567033746.4509
MEM 255.980469 1567033746.5524
MEM 256.238281 1567033746.6537
MEM 256.578125 1567033746.7587
MEM 256.843750 1567033746.8599
MEM 257.945312 1567033746.9622
MEM 258.300781 1567033747.0634
MEM 258.671875 1567033747.1683
MEM 258.980469 1567033747.2703
MEM 259.285156 1567033747.3741
MEM 259.617188 1567033747.4777
MEM 259.937500 1567033747.5824
MEM 260.269531 1567033747.6836
MEM 260.597656 1567033747.7861
MEM 260.933594 1567033747.8902
MEM 261.230469 1567033747.9905
MEM 261.539062 1567033748.0931
MEM 261.824219 1567033748.1938
MEM 262.156250 1567033748.2969
MEM 262.519531 1567033748.4006
MEM 262.851562 1567033748.5037
MEM 263.199219 1567033748.6087
MEM 263.546875 1567033748.7119
MEM 263.894531 1567033748.8154
MEM 264.167969 1567033748.9186
MEM 264.429688 1567033749.0194
MEM 264.738281 1567033749.1211
MEM 265.050781 1567033749.2225
MEM 265.382812 1567033749.3262
MEM 265.734375 1567033749.4313
MEM 266.054688 1567033749.5344
MEM 266.343750 1567033749.6370
MEM 266.644531 1567033749.7417
MEM 266.929688 1567033749.8438
MEM 267.273438 1567033749.9443
MEM 267.593750 1567033750.0456
MEM 267.917969 1567033750.1490
MEM 268.253906 1567033750.2519
MEM 268.562500 1567033750.3523
MEM 268.886719 1567033750.4564
MEM 269.222656 1567033750.5588
MEM 269.554688 1567033750.6599
MEM 269.847656 1567033750.7625
MEM 270.222656 1567033750.8632
MEM 270.550781 1567033750.9665
MEM 270.925781 1567033751.0688
MEM 271.257812 1567033751.1706
MEM 271.585938 1567033751.2712
MEM 271.878906 1567033751.3754
MEM 272.199219 1567033751.4781
MEM 272.531250 1567033751.5795
MEM 272.863281 1567033751.6818
MEM 273.207031 1567033751.7837
MEM 273.527344 1567033751.8847
MEM 273.871094 1567033751.9897
MEM 274.210938 1567033752.0943
MEM 274.523438 1567033752.1946
MEM 274.785156 1567033752.2948
MEM 275.078125 1567033752.3982
MEM 275.398438 1567033752.4990
MEM 275.773438 1567033752.6026
MEM 276.949219 1567033752.7047
MEM 277.230469 1567033752.8088
MEM 277.527344 1567033752.9115
MEM 277.773438 1567033753.0136
MEM 277.773438 1567033753.1150
MEM 277.828125 1567033753.2201
MEM 278.085938 1567033753.3242
MEM 278.378906 1567033753.4261
MEM 278.656250 1567033753.5277
MEM 279.000000 1567033753.6285
MEM 279.324219 1567033753.7327
MEM 279.648438 1567033753.8363
MEM 279.984375 1567033753.9392
MEM 280.250000 1567033754.0414
MEM 280.531250 1567033754.1449
MEM 280.820312 1567033754.2469
MEM 281.136719 1567033754.3478
MEM 281.433594 1567033754.4489
MEM 281.773438 1567033754.5508
MEM 282.117188 1567033754.6519
MEM 282.390625 1567033754.7532
MEM 282.687500 1567033754.8566
MEM 282.964844 1567033754.9589
MEM 283.277344 1567033755.0613
MEM 283.613281 1567033755.1632
MEM 283.964844 1567033755.2636
MEM 284.289062 1567033755.3652
MEM 284.578125 1567033755.4673
MEM 284.886719 1567033755.5702
MEM 285.171875 1567033755.6714
MEM 285.421875 1567033755.7752
MEM 285.734375 1567033755.8785
MEM 286.031250 1567033755.9825
MEM 286.371094 1567033756.0860
MEM 286.601562 1567033756.1876
MEM 287.027344 1567033756.2926
MEM 287.445312 1567033756.3929
MEM 287.898438 1567033756.4979
MEM 288.382812 1567033756.6028
MEM 288.804688 1567033756.7038
MEM 289.195312 1567033756.8041
MEM 289.566406 1567033756.9093
MEM 289.843750 1567033757.0115
MEM 290.171875 1567033757.1157
MEM 290.617188 1567033757.2183
MEM 291.078125 1567033757.3208
MEM 291.488281 1567033757.4215
MEM 291.855469 1567033757.5217
MEM 292.222656 1567033757.6226
MEM 292.652344 1567033757.7259
MEM 293.039062 1567033757.8280
MEM 293.390625 1567033757.9298
MEM 293.695312 1567033758.0343
MEM 294.089844 1567033758.1381
MEM 294.515625 1567033758.2426
MEM 294.917969 1567033758.3454
MEM 295.308594 1567033758.4464
MEM 295.742188 1567033758.5506
MEM 296.183594 1567033758.6546
MEM 296.589844 1567033758.7595
MEM 298.019531 1567033758.8612
MEM 298.445312 1567033758.9647
MEM 298.867188 1567033759.0673
MEM 299.324219 1567033759.1713
MEM 299.730469 1567033759.2759
MEM 300.171875 1567033759.3809
MEM 300.570312 1567033759.4849
MEM 301.050781 1567033759.5887
MEM 301.453125 1567033759.6915
MEM 301.941406 1567033759.7952
MEM 302.355469 1567033759.9004
MEM 302.765625 1567033760.0011
MEM 303.226562 1567033760.1060
MEM 303.707031 1567033760.2102
MEM 304.121094 1567033760.3139
MEM 304.558594 1567033760.4141
MEM 305.058594 1567033760.5181
MEM 305.472656 1567033760.6198
MEM 305.902344 1567033760.7241
MEM 306.324219 1567033760.8260
MEM 306.761719 1567033760.9308
MEM 307.183594 1567033761.0347
MEM 307.593750 1567033761.1353
MEM 308.058594 1567033761.2405
MEM 308.472656 1567033761.3415
MEM 308.906250 1567033761.4463
MEM 309.308594 1567033761.5469
MEM 309.761719 1567033761.6500
MEM 310.175781 1567033761.7532
MEM 310.601562 1567033761.8568
MEM 310.984375 1567033761.9611
MEM 311.410156 1567033762.0660
MEM 311.820312 1567033762.1704
MEM 312.152344 1567033762.2738
MEM 312.578125 1567033762.3782
MEM 313.000000 1567033762.4830
MEM 313.402344 1567033762.5851
MEM 313.828125 1567033762.6873
MEM 314.218750 1567033762.7899
MEM 314.632812 1567033762.8946
MEM 315.062500 1567033762.9955
MEM 315.503906 1567033763.1007
MEM 315.917969 1567033763.2050
MEM 316.332031 1567033763.3091
MEM 316.777344 1567033763.4111
MEM 317.191406 1567033763.5135
MEM 317.644531 1567033763.6155
MEM 318.101562 1567033763.7200
MEM 318.527344 1567033763.8220
MEM 318.964844 1567033763.9248
MEM 319.382812 1567033764.0275
MEM 319.867188 1567033764.1326
MEM 320.347656 1567033764.2351
MEM 319.027344 1567033764.3384
MEM 319.523438 1567033764.4426
MEM 320.140625 1567033764.5438
MEM 320.804688 1567033764.6465
MEM 321.472656 1567033764.7485
MEM 322.105469 1567033764.8507
MEM 322.761719 1567033764.9531
MEM 323.425781 1567033765.0535
MEM 324.101562 1567033765.1561
MEM 324.746094 1567033765.2591
MEM 325.429688 1567033765.3633
MEM 326.097656 1567033765.4645
MEM 326.773438 1567033765.5677
MEM 327.417969 1567033765.6681
MEM 328.089844 1567033765.7713
MEM 328.109375 1567033765.8732
MEM 328.109375 1567033765.9758
MEM 328.632812 1567033766.0776
MEM 329.312500 1567033766.1815
MEM 329.937500 1567033766.2823
MEM 330.621094 1567033766.3867
MEM 331.292969 1567033766.4894
MEM 331.976562 1567033766.5927
MEM 332.652344 1567033766.6976
MEM 333.316406 1567033766.8010
MEM 333.949219 1567033766.9054
MEM 334.582031 1567033767.0096
MEM 335.125000 1567033767.1109
MEM 335.718750 1567033767.2160
MEM 336.351562 1567033767.3176
MEM 336.917969 1567033767.4212
MEM 337.527344 1567033767.5251
MEM 338.085938 1567033767.6295
MEM 338.691406 1567033767.7302
MEM 339.316406 1567033767.8350
MEM 339.929688 1567033767.9380
MEM 340.566406 1567033768.0427
MEM 341.179688 1567033768.1429
MEM 341.761719 1567033768.2431
MEM 342.378906 1567033768.3433
MEM 343.019531 1567033768.4438
MEM 343.679688 1567033768.5468
MEM 344.343750 1567033768.6473
MEM 346.210938 1567033768.7514
MEM 346.796875 1567033768.8543
MEM 347.460938 1567033768.9592
MEM 348.109375 1567033769.0637
MEM 348.726562 1567033769.1667
MEM 349.371094 1567033769.2697
MEM 349.996094 1567033769.3702
MEM 350.628906 1567033769.4742
MEM 351.113281 1567033769.5761
MEM 351.699219 1567033769.6784
MEM 352.113281 1567033769.7811
MEM 351.816406 1567033769.8813
MEM 352.429688 1567033769.9820
MEM 353.027344 1567033770.0859
MEM 353.679688 1567033770.1911
MEM 354.332031 1567033770.2949
MEM 354.933594 1567033770.3990
MEM 355.074219 1567033770.5038
MEM 355.277344 1567033770.6040
MEM 355.707031 1567033770.7090
MEM 355.765625 1567033770.8132
MEM 356.402344 1567033770.9134
MEM 357.000000 1567033771.0155
MEM 347.968750 1567033771.1157
MEM 347.203125 1567033771.2171
MEM 347.710938 1567033771.3193
MEM 335.152344 1567033771.4202
MEM 335.835938 1567033771.5225
MEM 336.480469 1567033771.6235
MEM 337.136719 1567033771.7278
MEM 337.718750 1567033771.8291
