CMDLINE /Users/parkerreid/QMHEP/bin/python3 6-TestLinearQUBO.py
MEM 192.281250 1578690442.9604
MEM 192.480469 1578690443.0619
MEM 192.695312 1578690443.1640
MEM 193.101562 1578690443.2673
MEM 193.578125 1578690443.3677
MEM 193.777344 1578690443.4708
MEM 194.335938 1578690443.5740
MEM 194.640625 1578690443.6792
MEM 195.011719 1578690443.7836
MEM 195.496094 1578690443.8851
MEM 195.714844 1578690443.9867
MEM 196.207031 1578690444.0888
MEM 196.402344 1578690444.1917
MEM 196.902344 1578690444.2931
MEM 197.000000 1578690444.3958
MEM 197.328125 1578690444.5010
MEM 197.792969 1578690444.6054
MEM 198.035156 1578690444.7085
MEM 198.453125 1578690444.8095
MEM 198.804688 1578690444.9143
MEM 199.308594 1578690445.0195
MEM 199.585938 1578690445.1203
MEM 200.097656 1578690445.2206
MEM 200.265625 1578690445.3257
MEM 200.644531 1578690445.4308
MEM 201.140625 1578690445.5322
MEM 201.367188 1578690445.6374
MEM 201.476562 1578690445.7381
MEM 201.757812 1578690445.8432
MEM 202.175781 1578690445.9439
MEM 202.457031 1578690446.0480
MEM 202.867188 1578690446.1498
MEM 203.328125 1578690446.2549
MEM 203.488281 1578690446.3557
MEM 204.175781 1578690446.4576
MEM 204.500000 1578690446.5604
MEM 204.886719 1578690446.6655
MEM 210.542969 1578690446.7707
MEM 237.367188 1578690446.8740
MEM 272.113281 1578690446.9773
MEM 307.906250 1578690447.0798
MEM 344.101562 1578690447.1850
MEM 379.339844 1578690447.2862
MEM 404.687500 1578690447.3914
MEM 404.687500 1578690447.4921
MEM 409.515625 1578690447.5945
MEM 419.816406 1578690447.6981
MEM 444.226562 1578690447.8009
MEM 444.226562 1578690447.9023
MEM 444.226562 1578690448.0025
MEM 444.226562 1578690448.1051
MEM 444.226562 1578690448.2082
MEM 444.226562 1578690448.3093
MEM 444.226562 1578690448.4144
MEM 444.226562 1578690448.5152
MEM 444.226562 1578690448.6202
MEM 444.226562 1578690448.7211
MEM 428.222656 1578690448.8241
MEM 317.972656 1578690448.9251
MEM 295.761719 1578690449.0261
MEM 198.847656 1578690449.1279
MEM 198.910156 1578690449.2314
MEM 206.742188 1578690449.3364
MEM 206.750000 1578690449.4414
MEM 206.773438 1578690449.5458
MEM 206.773438 1578690449.6471
MEM 206.773438 1578690449.7523
MEM 206.773438 1578690449.8561
MEM 206.773438 1578690449.9603
MEM 206.773438 1578690450.0642
MEM 206.773438 1578690450.1666
MEM 206.773438 1578690450.2716
MEM 206.773438 1578690450.3740
MEM 206.773438 1578690450.4742
MEM 206.773438 1578690450.5788
MEM 206.773438 1578690450.6811
MEM 206.773438 1578690450.7841
MEM 206.773438 1578690450.8888
MEM 206.773438 1578690450.9898
MEM 206.773438 1578690451.0934
MEM 206.773438 1578690451.1956
MEM 145.539062 1578690451.2981
MEM 148.886719 1578690451.4016
MEM 150.933594 1578690451.5030
MEM 150.960938 1578690451.6045
MEM 151.046875 1578690451.7061
MEM 151.070312 1578690451.8104
MEM 151.105469 1578690451.9119
MEM 151.140625 1578690452.0154
MEM 151.253906 1578690452.1200
MEM 151.289062 1578690452.2239
MEM 151.332031 1578690452.3282
MEM 151.359375 1578690452.4303
MEM 151.390625 1578690452.5353
MEM 151.425781 1578690452.6387
MEM 151.605469 1578690452.7438
MEM 151.648438 1578690452.8447
MEM 151.679688 1578690452.9494
MEM 151.722656 1578690453.0545
MEM 151.753906 1578690453.1594
MEM 151.804688 1578690453.2603
MEM 151.847656 1578690453.3628
MEM 167.703125 1578690453.4652
MEM 191.132812 1578690453.5697
MEM 177.179688 1578690453.6720
MEM 205.269531 1578690453.7772
MEM 222.390625 1578690453.8793
MEM 244.746094 1578690453.9833
MEM 272.335938 1578690454.0884
MEM 295.878906 1578690454.1934
MEM 302.046875 1578690454.2969
MEM 321.414062 1578690454.3995
MEM 321.414062 1578690454.5000
MEM 321.414062 1578690454.6043
MEM 361.433594 1578690454.7094
MEM 378.531250 1578690454.8124
MEM 421.824219 1578690454.9169
MEM 424.582031 1578690455.0185
MEM 475.589844 1578690455.1228
MEM 475.589844 1578690455.2279
MEM 360.421875 1578690455.3329
MEM 360.421875 1578690455.4354
MEM 360.421875 1578690455.5377
MEM 360.421875 1578690455.6386
MEM 360.421875 1578690455.7415
MEM 360.421875 1578690455.8460
MEM 408.507812 1578690455.9480
MEM 411.769531 1578690456.0521
MEM 459.652344 1578690456.1560
MEM 466.191406 1578690456.2582
MEM 314.363281 1578690456.3636
MEM 261.546875 1578690456.4673
MEM 277.503906 1578690456.5725
MEM 308.871094 1578690456.6746
MEM 330.777344 1578690456.7755
MEM 345.730469 1578690456.8758
MEM 358.296875 1578690456.9777
MEM 358.296875 1578690457.0806
MEM 358.300781 1578690457.1853
MEM 358.300781 1578690457.2885
MEM 358.300781 1578690457.3915
MEM 377.414062 1578690457.4926
MEM 394.101562 1578690457.5963
MEM 438.703125 1578690457.6975
MEM 438.703125 1578690457.7999
MEM 493.773438 1578690457.9050
MEM 493.773438 1578690458.0103
MEM 373.609375 1578690458.1154
MEM 373.609375 1578690458.2173
MEM 373.609375 1578690458.3201
MEM 373.609375 1578690458.4213
MEM 373.609375 1578690458.5229
MEM 373.609375 1578690458.6280
MEM 431.957031 1578690458.7288
MEM 431.957031 1578690458.8329
MEM 485.718750 1578690458.9356
MEM 485.718750 1578690459.0408
MEM 390.796875 1578690459.1423
MEM 243.500000 1578690459.2441
MEM 244.308594 1578690459.3449
MEM 246.093750 1578690459.4461
MEM 244.664062 1578690459.5511
MEM 246.664062 1578690459.6513
MEM 248.707031 1578690459.7530
MEM 250.273438 1578690459.8546
MEM 252.519531 1578690459.9597
MEM 254.773438 1578690460.0648
MEM 256.902344 1578690460.1692
MEM 259.011719 1578690460.2743
MEM 260.960938 1578690460.3754
MEM 262.933594 1578690460.4763
MEM 265.101562 1578690460.5815
MEM 267.371094 1578690460.6866
MEM 269.632812 1578690460.7918
MEM 257.820312 1578690460.8940
MEM 257.859375 1578690460.9948
MEM 258.089844 1578690461.0999
MEM 258.464844 1578690461.2051
MEM 258.886719 1578690461.3102
MEM 259.332031 1578690461.4134
MEM 259.730469 1578690461.5186
MEM 260.093750 1578690461.6198
MEM 260.511719 1578690461.7249
MEM 260.855469 1578690461.8258
MEM 261.222656 1578690461.9275
MEM 261.597656 1578690462.0323
MEM 261.957031 1578690462.1335
MEM 262.339844 1578690462.2337
MEM 262.703125 1578690462.3338
MEM 263.070312 1578690462.4367
MEM 263.488281 1578690462.5395
MEM 263.828125 1578690462.6409
MEM 264.214844 1578690462.7428
MEM 264.550781 1578690462.8471
MEM 264.941406 1578690462.9520
MEM 265.277344 1578690463.0556
MEM 265.656250 1578690463.1602
MEM 266.062500 1578690463.2621
MEM 266.457031 1578690463.3635
MEM 266.820312 1578690463.4677
MEM 267.218750 1578690463.5707
MEM 267.582031 1578690463.6758
MEM 267.964844 1578690463.7774
MEM 268.335938 1578690463.8822
MEM 268.636719 1578690463.9859
MEM 269.023438 1578690464.0884
MEM 269.371094 1578690464.1918
MEM 269.660156 1578690464.2940
MEM 270.066406 1578690464.3988
MEM 270.375000 1578690464.4998
MEM 270.769531 1578690464.6039
MEM 271.066406 1578690464.7054
MEM 271.441406 1578690464.8105
MEM 271.855469 1578690464.9113
MEM 272.156250 1578690465.0164
MEM 272.535156 1578690465.1216
MEM 272.906250 1578690465.2243
MEM 273.265625 1578690465.3275
MEM 273.648438 1578690465.4294
MEM 273.976562 1578690465.5296
MEM 274.312500 1578690465.6347
MEM 274.714844 1578690465.7398
MEM 274.976562 1578690465.8417
MEM 275.355469 1578690465.9469
MEM 275.640625 1578690466.0504
MEM 275.988281 1578690466.1520
MEM 276.359375 1578690466.2563
MEM 276.667969 1578690466.3604
MEM 276.968750 1578690466.4629
MEM 277.355469 1578690466.5655
MEM 277.730469 1578690466.6695
MEM 278.062500 1578690466.7706
MEM 278.464844 1578690466.8757
MEM 278.839844 1578690466.9759
MEM 279.125000 1578690467.0772
MEM 279.484375 1578690467.1808
MEM 279.785156 1578690467.2819
MEM 280.191406 1578690467.3861
MEM 280.511719 1578690467.4885
MEM 280.898438 1578690467.5895
MEM 281.257812 1578690467.6944
MEM 281.660156 1578690467.7995
MEM 281.996094 1578690467.8998
MEM 282.328125 1578690468.0049
MEM 282.707031 1578690468.1100
MEM 283.011719 1578690468.2127
MEM 283.363281 1578690468.3178
MEM 283.628906 1578690468.4206
MEM 284.000000 1578690468.5242
MEM 284.320312 1578690468.6245
MEM 284.648438 1578690468.7262
MEM 284.968750 1578690468.8302
MEM 285.335938 1578690468.9345
MEM 285.683594 1578690469.0396
MEM 286.089844 1578690469.1399
MEM 286.382812 1578690469.2416
MEM 286.710938 1578690469.3418
MEM 287.125000 1578690469.4469
MEM 287.476562 1578690469.5474
MEM 287.828125 1578690469.6525
MEM 288.117188 1578690469.7576
MEM 288.464844 1578690469.8595
MEM 288.796875 1578690469.9601
MEM 289.105469 1578690470.0652
MEM 289.433594 1578690470.1703
MEM 289.773438 1578690470.2742
MEM 290.128906 1578690470.3756
MEM 290.441406 1578690470.4760
MEM 290.746094 1578690470.5794
MEM 291.125000 1578690470.6845
MEM 291.429688 1578690470.7858
MEM 291.746094 1578690470.8906
MEM 292.050781 1578690470.9908
MEM 292.406250 1578690471.0917
MEM 292.656250 1578690471.1963
MEM 293.035156 1578690471.2982
MEM 293.308594 1578690471.4014
MEM 293.617188 1578690471.5060
MEM 293.925781 1578690471.6101
MEM 294.269531 1578690471.7107
MEM 294.546875 1578690471.8111
MEM 294.882812 1578690471.9138
MEM 294.984375 1578690472.0161
MEM 295.078125 1578690472.1183
MEM 295.425781 1578690472.2222
MEM 295.773438 1578690472.3254
MEM 296.187500 1578690472.4306
MEM 296.566406 1578690472.5357
MEM 296.933594 1578690472.6408
MEM 297.308594 1578690472.7421
MEM 297.660156 1578690472.8424
MEM 297.972656 1578690472.9461
MEM 298.308594 1578690473.0468
MEM 298.597656 1578690473.1469
MEM 298.972656 1578690473.2501
MEM 299.296875 1578690473.3516
MEM 299.648438 1578690473.4521
MEM 299.960938 1578690473.5559
MEM 300.335938 1578690473.6601
MEM 300.746094 1578690473.7621
MEM 301.070312 1578690473.8662
MEM 301.386719 1578690473.9701
MEM 301.746094 1578690474.0745
MEM 302.125000 1578690474.1754
MEM 302.433594 1578690474.2785
MEM 302.769531 1578690474.3786
MEM 303.183594 1578690474.4805
MEM 303.539062 1578690474.5856
MEM 303.847656 1578690474.6866
MEM 304.171875 1578690474.7887
MEM 304.582031 1578690474.8921
MEM 304.847656 1578690474.9923
MEM 305.191406 1578690475.0971
MEM 305.515625 1578690475.1995
MEM 305.914062 1578690475.3047
MEM 306.328125 1578690475.4087
MEM 306.726562 1578690475.5101
MEM 307.097656 1578690475.6119
MEM 307.445312 1578690475.7123
MEM 308.089844 1578690475.8162
MEM 308.437500 1578690475.9197
MEM 308.765625 1578690476.0226
MEM 309.109375 1578690476.1252
MEM 309.421875 1578690476.2254
MEM 309.769531 1578690476.3301
MEM 310.152344 1578690476.4353
MEM 310.519531 1578690476.5371
MEM 310.851562 1578690476.6374
MEM 311.203125 1578690476.7383
MEM 311.558594 1578690476.8415
MEM 311.906250 1578690476.9443
MEM 312.257812 1578690477.0452
MEM 312.609375 1578690477.1503
MEM 312.960938 1578690477.2505
MEM 313.289062 1578690477.3531
MEM 313.687500 1578690477.4582
MEM 314.054688 1578690477.5601
MEM 308.226562 1578690477.6618
MEM 308.558594 1578690477.7631
MEM 308.894531 1578690477.8669
MEM 309.265625 1578690477.9681
MEM 309.675781 1578690478.0732
MEM 310.003906 1578690478.1755
MEM 310.347656 1578690478.2780
MEM 310.707031 1578690478.3814
MEM 311.101562 1578690478.4824
MEM 311.480469 1578690478.5875
MEM 311.843750 1578690478.6904
MEM 312.121094 1578690478.7924
MEM 312.472656 1578690478.8975
MEM 312.851562 1578690479.0025
MEM 313.242188 1578690479.1076
MEM 313.625000 1578690479.2101
MEM 313.648438 1578690479.3106
MEM 313.949219 1578690479.4135
MEM 314.265625 1578690479.5137
MEM 314.640625 1578690479.6188
MEM 315.042969 1578690479.7239
MEM 315.410156 1578690479.8247
MEM 315.757812 1578690479.9299
MEM 316.101562 1578690480.0327
MEM 316.425781 1578690480.1362
MEM 316.796875 1578690480.2399
MEM 317.183594 1578690480.3435
MEM 317.523438 1578690480.4438
MEM 317.902344 1578690480.5442
MEM 318.269531 1578690480.6444
MEM 318.613281 1578690480.7447
MEM 318.953125 1578690480.8498
MEM 319.328125 1578690480.9549
MEM 319.703125 1578690481.0600
MEM 320.097656 1578690481.1628
MEM 320.453125 1578690481.2679
MEM 320.859375 1578690481.3683
MEM 321.250000 1578690481.4703
MEM 321.628906 1578690481.5754
MEM 321.988281 1578690481.6800
MEM 322.347656 1578690481.7803
MEM 322.742188 1578690481.8854
MEM 323.097656 1578690481.9903
MEM 323.449219 1578690482.0954
MEM 323.785156 1578690482.1965
MEM 324.167969 1578690482.2969
MEM 324.539062 1578690482.4021
MEM 324.898438 1578690482.5056
MEM 325.273438 1578690482.6066
MEM 325.570312 1578690482.7100
MEM 325.878906 1578690482.8128
MEM 326.285156 1578690482.9132
MEM 326.519531 1578690483.0135
MEM 326.871094 1578690483.1174
MEM 327.250000 1578690483.2198
MEM 327.625000 1578690483.3238
MEM 327.921875 1578690483.4240
MEM 328.250000 1578690483.5265
MEM 328.640625 1578690483.6298
MEM 329.015625 1578690483.7348
MEM 329.375000 1578690483.8399
MEM 329.691406 1578690483.9407
MEM 330.046875 1578690484.0458
MEM 330.351562 1578690484.1465
MEM 330.656250 1578690484.2477
MEM 330.996094 1578690484.3524
MEM 331.328125 1578690484.4525
MEM 331.757812 1578690484.5563
MEM 332.066406 1578690484.6600
MEM 332.398438 1578690484.7631
MEM 332.746094 1578690484.8669
MEM 333.070312 1578690484.9703
MEM 333.464844 1578690485.0728
MEM 333.773438 1578690485.1744
MEM 334.171875 1578690485.2790
MEM 334.542969 1578690485.3798
MEM 334.871094 1578690485.4841
MEM 335.250000 1578690485.5880
MEM 335.656250 1578690485.6931
MEM 336.007812 1578690485.7933
MEM 336.359375 1578690485.8985
MEM 336.722656 1578690486.0036
MEM 337.144531 1578690486.1087
MEM 337.546875 1578690486.2131
MEM 337.925781 1578690486.3136
MEM 338.257812 1578690486.4178
MEM 338.640625 1578690486.5229
MEM 339.023438 1578690486.6247
MEM 339.312500 1578690486.7249
MEM 339.722656 1578690486.8280
MEM 340.039062 1578690486.9323
MEM 340.417969 1578690487.0341
MEM 340.691406 1578690487.1344
MEM 341.117188 1578690487.2391
MEM 341.410156 1578690487.3440
MEM 341.781250 1578690487.4490
MEM 342.187500 1578690487.5527
MEM 342.542969 1578690487.6579
MEM 342.945312 1578690487.7600
MEM 343.160156 1578690487.8652
MEM 343.265625 1578690487.9697
MEM 343.636719 1578690488.0748
MEM 344.007812 1578690488.1799
MEM 344.343750 1578690488.2850
MEM 344.718750 1578690488.3899
MEM 345.089844 1578690488.4904
MEM 345.390625 1578690488.5932
MEM 345.828125 1578690488.6959
MEM 346.113281 1578690488.7988
MEM 346.480469 1578690488.9011
MEM 346.847656 1578690489.0062
MEM 347.187500 1578690489.1100
MEM 347.589844 1578690489.2148
MEM 347.992188 1578690489.3154
MEM 348.312500 1578690489.4205
MEM 348.691406 1578690489.5241
MEM 349.109375 1578690489.6258
MEM 349.464844 1578690489.7309
MEM 349.824219 1578690489.8351
MEM 350.261719 1578690489.9402
MEM 350.562500 1578690490.0406
MEM 350.937500 1578690490.1409
MEM 351.289062 1578690490.2431
MEM 351.593750 1578690490.3479
MEM 352.011719 1578690490.4486
MEM 352.359375 1578690490.5537
MEM 352.675781 1578690490.6588
MEM 353.078125 1578690490.7601
MEM 353.402344 1578690490.8652
MEM 353.738281 1578690490.9676
MEM 354.132812 1578690491.0712
MEM 354.425781 1578690491.1732
MEM 354.757812 1578690491.2742
MEM 355.070312 1578690491.3787
MEM 355.378906 1578690491.4812
MEM 355.742188 1578690491.5813
MEM 356.089844 1578690491.6861
MEM 356.394531 1578690491.7890
MEM 356.800781 1578690491.8938
MEM 357.128906 1578690491.9973
MEM 357.480469 1578690492.1007
MEM 357.871094 1578690492.2008
MEM 358.199219 1578690492.3027
MEM 358.527344 1578690492.4029
MEM 358.925781 1578690492.5054
MEM 359.304688 1578690492.6105
MEM 359.621094 1578690492.7143
MEM 359.937500 1578690492.8173
MEM 360.328125 1578690492.9179
MEM 360.644531 1578690493.0192
MEM 360.925781 1578690493.1201
MEM 361.343750 1578690493.2219
MEM 361.605469 1578690493.3250
MEM 361.953125 1578690493.4259
MEM 362.343750 1578690493.5308
MEM 362.691406 1578690493.6359
MEM 362.980469 1578690493.7407
MEM 363.378906 1578690493.8459
MEM 363.746094 1578690493.9487
MEM 364.058594 1578690494.0506
MEM 364.417969 1578690494.1519
MEM 364.808594 1578690494.2570
MEM 365.105469 1578690494.3611
MEM 365.417969 1578690494.4648
MEM 365.855469 1578690494.5654
MEM 366.101562 1578690494.6664
MEM 366.500000 1578690494.7668
MEM 366.714844 1578690494.8670
MEM 367.128906 1578690494.9677
MEM 367.437500 1578690495.0728
MEM 367.746094 1578690495.1766
MEM 368.140625 1578690495.2817
MEM 368.550781 1578690495.3839
MEM 368.859375 1578690495.4882
MEM 369.171875 1578690495.5892
MEM 369.550781 1578690495.6918
MEM 369.937500 1578690495.7968
MEM 370.273438 1578690495.8977
MEM 370.570312 1578690495.9989
MEM 370.953125 1578690496.0999
MEM 371.343750 1578690496.2040
MEM 371.648438 1578690496.3077
MEM 371.941406 1578690496.4099
MEM 372.316406 1578690496.5151
MEM 372.734375 1578690496.6169
MEM 373.062500 1578690496.7217
MEM 373.394531 1578690496.8268
MEM 373.691406 1578690496.9299
MEM 374.058594 1578690497.0333
MEM 374.464844 1578690497.1381
MEM 374.746094 1578690497.2419
MEM 375.062500 1578690497.3459
MEM 375.468750 1578690497.4484
MEM 375.750000 1578690497.5491
MEM 376.105469 1578690497.6499
MEM 376.484375 1578690497.7538
MEM 376.796875 1578690497.8547
MEM 377.082031 1578690497.9549
MEM 377.468750 1578690498.0599
MEM 377.785156 1578690498.1620
MEM 378.089844 1578690498.2651
MEM 378.464844 1578690498.3658
MEM 378.671875 1578690498.4659
MEM 379.023438 1578690498.5676
MEM 379.304688 1578690498.6728
MEM 379.718750 1578690498.7779
MEM 380.011719 1578690498.8819
MEM 380.398438 1578690498.9828
MEM 380.699219 1578690499.0870
MEM 380.839844 1578690499.1893
MEM 380.859375 1578690499.2899
MEM 381.207031 1578690499.3911
MEM 381.546875 1578690499.4963
MEM 381.882812 1578690499.5996
MEM 382.269531 1578690499.7025
MEM 382.582031 1578690499.8066
MEM 382.980469 1578690499.9099
MEM 383.390625 1578690500.0122
MEM 383.699219 1578690500.1144
MEM 384.082031 1578690500.2163
MEM 384.429688 1578690500.3179
MEM 384.789062 1578690500.4230
MEM 385.226562 1578690500.5281
MEM 385.539062 1578690500.6283
MEM 385.878906 1578690500.7329
MEM 386.339844 1578690500.8380
MEM 386.664062 1578690500.9392
MEM 387.039062 1578690501.0396
MEM 387.457031 1578690501.1447
MEM 387.765625 1578690501.2462
MEM 388.109375 1578690501.3464
MEM 388.507812 1578690501.4467
MEM 388.765625 1578690501.5518
MEM 389.191406 1578690501.6554
MEM 389.492188 1578690501.7599
MEM 389.914062 1578690501.8641
MEM 390.199219 1578690501.9657
MEM 390.585938 1578690502.0678
MEM 390.953125 1578690502.1702
MEM 391.285156 1578690502.2745
MEM 391.714844 1578690502.3760
MEM 392.035156 1578690502.4787
MEM 392.421875 1578690502.5826
MEM 392.863281 1578690502.6866
MEM 393.253906 1578690502.7918
MEM 393.605469 1578690502.8967
MEM 393.976562 1578690503.0019
MEM 394.312500 1578690503.1047
MEM 394.644531 1578690503.2054
MEM 394.996094 1578690503.3098
MEM 395.386719 1578690503.4116
MEM 395.800781 1578690503.5159
MEM 396.164062 1578690503.6210
MEM 396.523438 1578690503.7262
MEM 396.875000 1578690503.8305
MEM 397.250000 1578690503.9356
MEM 397.667969 1578690504.0402
MEM 398.070312 1578690504.1438
MEM 398.363281 1578690504.2471
MEM 398.687500 1578690504.3492
MEM 399.082031 1578690504.4499
MEM 399.417969 1578690504.5515
MEM 399.707031 1578690504.6545
MEM 400.035156 1578690504.7596
MEM 400.421875 1578690504.8646
MEM 400.796875 1578690504.9685
MEM 401.156250 1578690505.0737
MEM 401.480469 1578690505.1739
MEM 401.808594 1578690505.2742
MEM 402.148438 1578690505.3745
MEM 402.425781 1578690505.4787
MEM 402.785156 1578690505.5813
MEM 403.140625 1578690505.6815
MEM 403.476562 1578690505.7861
MEM 403.761719 1578690505.8896
MEM 404.093750 1578690505.9912
MEM 404.492188 1578690506.0916
MEM 404.796875 1578690506.1918
MEM 405.140625 1578690506.2932
MEM 405.460938 1578690506.3963
MEM 405.847656 1578690506.4997
MEM 406.277344 1578690506.6035
MEM 406.578125 1578690506.7041
MEM 406.960938 1578690506.8051
MEM 407.320312 1578690506.9098
MEM 407.648438 1578690507.0150
MEM 408.054688 1578690507.1185
MEM 408.449219 1578690507.2236
MEM 408.820312 1578690507.3270
MEM 409.164062 1578690507.4292
MEM 409.480469 1578690507.5299
MEM 409.796875 1578690507.6338
MEM 410.152344 1578690507.7371
MEM 410.511719 1578690507.8422
MEM 410.867188 1578690507.9435
MEM 411.183594 1578690508.0438
MEM 411.500000 1578690508.1450
MEM 411.812500 1578690508.2463
MEM 412.191406 1578690508.3492
MEM 412.492188 1578690508.4512
MEM 412.785156 1578690508.5514
MEM 413.156250 1578690508.6536
MEM 413.410156 1578690508.7538
MEM 413.757812 1578690508.8578
MEM 414.156250 1578690508.9598
MEM 414.433594 1578690509.0604
MEM 414.753906 1578690509.1610
MEM 415.128906 1578690509.2661
MEM 415.515625 1578690509.3669
MEM 415.871094 1578690509.4707
MEM 416.167969 1578690509.5717
MEM 416.523438 1578690509.6768
MEM 416.843750 1578690509.7774
MEM 417.125000 1578690509.8776
MEM 417.406250 1578690509.9778
MEM 417.750000 1578690510.0818
MEM 418.101562 1578690510.1848
MEM 418.472656 1578690510.2870
MEM 418.824219 1578690510.3921
MEM 419.195312 1578690510.4933
MEM 419.484375 1578690510.5934
MEM 419.765625 1578690510.6936
MEM 420.105469 1578690510.7938
MEM 420.496094 1578690510.8968
MEM 420.777344 1578690510.9974
MEM 421.046875 1578690511.0976
MEM 421.371094 1578690511.1977
MEM 421.714844 1578690511.2981
MEM 422.000000 1578690511.3984
MEM 422.281250 1578690511.4986
MEM 422.656250 1578690511.6008
MEM 423.015625 1578690511.7010
MEM 423.308594 1578690511.8048
MEM 423.699219 1578690511.9098
MEM 424.003906 1578690512.0118
MEM 424.335938 1578690512.1148
MEM 424.664062 1578690512.2178
MEM 424.992188 1578690512.3215
MEM 425.328125 1578690512.4243
MEM 425.667969 1578690512.5285
MEM 426.011719 1578690512.6295
MEM 426.292969 1578690512.7298
MEM 426.582031 1578690512.8313
MEM 426.898438 1578690512.9364
MEM 427.222656 1578690513.0413
MEM 427.582031 1578690513.1453
MEM 427.894531 1578690513.2479
MEM 428.199219 1578690513.3496
MEM 428.535156 1578690513.4521
MEM 428.535156 1578690513.5549
MEM 428.601562 1578690513.6598
MEM 428.859375 1578690513.7619
MEM 429.226562 1578690513.8624
MEM 429.589844 1578690513.9644
