CMDLINE /Users/parkerreid/QMHEP/bin/python3 6-TestLinearQUBO.py
MEM 363.898438 1578676645.8685
MEM 402.902344 1578676645.9730
MEM 402.902344 1578676646.0780
MEM 405.460938 1578676646.1786
MEM 416.281250 1578676646.2839
MEM 444.105469 1578676646.3858
MEM 444.105469 1578676646.4906
MEM 444.105469 1578676646.5940
MEM 444.105469 1578676646.6963
MEM 444.105469 1578676646.8015
MEM 444.105469 1578676646.9019
MEM 444.105469 1578676647.0071
MEM 444.105469 1578676647.1123
MEM 444.105469 1578676647.2149
MEM 444.105469 1578676647.3201
MEM 460.285156 1578676647.4204
MEM 366.070312 1578676647.5256
MEM 288.007812 1578676647.6271
MEM 287.187500 1578676647.7323
MEM 191.523438 1578676647.8347
MEM 198.039062 1578676647.9400
MEM 199.406250 1578676648.0446
MEM 199.406250 1578676648.1458
MEM 199.406250 1578676648.2497
MEM 199.406250 1578676648.3538
MEM 199.406250 1578676648.4589
MEM 199.406250 1578676648.5638
MEM 199.406250 1578676648.6647
MEM 199.406250 1578676648.7697
MEM 199.406250 1578676648.8748
MEM 199.406250 1578676648.9778
MEM 199.414062 1578676649.0795
MEM 199.414062 1578676649.1817
MEM 199.414062 1578676649.2855
MEM 199.414062 1578676649.3894
MEM 199.414062 1578676649.4900
MEM 199.414062 1578676649.5906
MEM 199.414062 1578676649.6933
MEM 199.414062 1578676649.7936
MEM 199.414062 1578676649.8939
MEM 184.300781 1578676649.9957
MEM 138.312500 1578676650.1010
MEM 138.332031 1578676650.2028
MEM 140.378906 1578676650.3055
MEM 140.441406 1578676650.4102
MEM 140.476562 1578676650.5104
MEM 140.507812 1578676650.6154
MEM 140.542969 1578676650.7156
MEM 140.648438 1578676650.8185
MEM 140.703125 1578676650.9188
MEM 140.726562 1578676651.0234
MEM 140.734375 1578676651.1238
MEM 140.777344 1578676651.2246
MEM 140.875000 1578676651.3252
MEM 140.925781 1578676651.4275
MEM 140.960938 1578676651.5312
MEM 140.988281 1578676651.6333
MEM 141.027344 1578676651.7371
MEM 141.078125 1578676651.8424
MEM 141.105469 1578676651.9431
MEM 141.136719 1578676652.0474
MEM 141.171875 1578676652.1490
MEM 141.199219 1578676652.2516
MEM 160.707031 1578676652.3554
MEM 182.281250 1578676652.4556
MEM 168.144531 1578676652.5585
MEM 197.152344 1578676652.6590
MEM 214.277344 1578676652.7617
MEM 236.632812 1578676652.8641
MEM 264.222656 1578676652.9645
MEM 292.339844 1578676653.0662
MEM 293.484375 1578676653.1715
MEM 302.718750 1578676653.2768
MEM 319.101562 1578676653.3781
MEM 319.101562 1578676653.4789
MEM 330.347656 1578676653.5824
MEM 373.722656 1578676653.6852
MEM 384.855469 1578676653.7858
MEM 417.019531 1578676653.8873
MEM 449.269531 1578676653.9894
MEM 468.183594 1578676654.0927
MEM 486.867188 1578676654.1940
MEM 350.574219 1578676654.2962
MEM 350.574219 1578676654.3977
MEM 350.574219 1578676654.5006
MEM 351.242188 1578676654.6036
MEM 351.640625 1578676654.7088
MEM 351.640625 1578676654.8113
MEM 390.468750 1578676654.9139
MEM 405.878906 1578676655.0143
MEM 440.304688 1578676655.1186
MEM 464.902344 1578676655.2215
MEM 288.824219 1578676655.3265
MEM 233.941406 1578676655.4273
MEM 259.894531 1578676655.5276
MEM 277.015625 1578676655.6312
MEM 298.062500 1578676655.7315
MEM 324.347656 1578676655.8352
MEM 349.535156 1578676655.9378
MEM 352.347656 1578676656.0427
MEM 361.332031 1578676656.1439
MEM 376.550781 1578676656.2489
MEM 376.550781 1578676656.3497
MEM 389.003906 1578676656.4549
MEM 397.710938 1578676656.5563
MEM 439.691406 1578676656.6567
MEM 439.691406 1578676656.7611
MEM 492.148438 1578676656.8623
MEM 500.000000 1578676656.9673
MEM 392.437500 1578676657.0708
MEM 392.437500 1578676657.1718
MEM 392.437500 1578676657.2758
MEM 392.437500 1578676657.3786
MEM 392.437500 1578676657.4790
MEM 392.437500 1578676657.5840
MEM 421.367188 1578676657.6848
MEM 422.765625 1578676657.7901
MEM 468.675781 1578676657.8950
MEM 484.542969 1578676657.9959
MEM 391.863281 1578676658.0963
MEM 230.523438 1578676658.2006
MEM 230.917969 1578676658.3009
MEM 231.269531 1578676658.4011
MEM 232.375000 1578676658.5022
MEM 233.308594 1578676658.6024
MEM 230.742188 1578676658.7062
MEM 231.832031 1578676658.8065
MEM 232.980469 1578676658.9069
MEM 234.187500 1578676659.0103
MEM 235.558594 1578676659.1106
MEM 236.199219 1578676659.2108
MEM 237.546875 1578676659.3115
MEM 238.828125 1578676659.4118
MEM 240.070312 1578676659.5120
MEM 240.941406 1578676659.6122
MEM 242.257812 1578676659.7127
MEM 243.605469 1578676659.8132
MEM 245.058594 1578676659.9134
MEM 246.589844 1578676660.0173
MEM 248.023438 1578676660.1176
MEM 249.460938 1578676660.2184
MEM 250.535156 1578676660.3202
MEM 251.542969 1578676660.4213
MEM 252.816406 1578676660.5225
MEM 254.136719 1578676660.6247
MEM 255.507812 1578676660.7286
MEM 256.664062 1578676660.8295
MEM 258.074219 1578676660.9317
MEM 244.718750 1578676661.0321
MEM 244.777344 1578676661.1373
MEM 245.121094 1578676661.2380
MEM 245.550781 1578676661.3396
MEM 246.027344 1578676661.4442
MEM 246.480469 1578676661.5482
MEM 246.804688 1578676661.6499
MEM 247.152344 1578676661.7542
MEM 247.500000 1578676661.8551
MEM 247.820312 1578676661.9601
MEM 248.207031 1578676662.0617
MEM 248.562500 1578676662.1653
MEM 248.949219 1578676662.2669
MEM 249.343750 1578676662.3720
MEM 249.730469 1578676662.4722
MEM 250.062500 1578676662.5770
MEM 250.437500 1578676662.6811
MEM 250.761719 1578676662.7818
MEM 251.093750 1578676662.8830
MEM 251.429688 1578676662.9841
MEM 251.808594 1578676663.0879
MEM 252.175781 1578676663.1901
MEM 252.507812 1578676663.2952
MEM 252.859375 1578676663.4001
MEM 253.171875 1578676663.5030
MEM 253.531250 1578676663.6053
MEM 253.898438 1578676663.7058
MEM 254.261719 1578676663.8060
MEM 254.585938 1578676663.9067
MEM 254.906250 1578676664.0070
MEM 255.230469 1578676664.1122
MEM 255.386719 1578676664.2174
MEM 255.546875 1578676664.3200
MEM 255.859375 1578676664.4252
MEM 256.207031 1578676664.5284
MEM 256.535156 1578676664.6313
MEM 256.914062 1578676664.7358
MEM 257.156250 1578676664.8361
MEM 257.519531 1578676664.9364
MEM 257.894531 1578676665.0415
MEM 258.179688 1578676665.1422
MEM 258.519531 1578676665.2474
MEM 258.855469 1578676665.3481
MEM 259.230469 1578676665.4533
MEM 259.503906 1578676665.5541
MEM 259.863281 1578676665.6587
MEM 260.136719 1578676665.7600
MEM 260.511719 1578676665.8652
MEM 260.839844 1578676665.9703
MEM 261.191406 1578676666.0721
MEM 261.496094 1578676666.1724
MEM 261.828125 1578676666.2756
MEM 262.187500 1578676666.3807
MEM 262.523438 1578676666.4846
MEM 262.875000 1578676666.5897
MEM 263.222656 1578676666.6907
MEM 263.593750 1578676666.7958
MEM 263.988281 1578676666.8966
MEM 264.335938 1578676667.0018
MEM 264.664062 1578676667.1065
MEM 265.035156 1578676667.2077
MEM 265.394531 1578676667.3083
MEM 265.730469 1578676667.4134
MEM 266.027344 1578676667.5154
MEM 266.394531 1578676667.6206
MEM 266.703125 1578676667.7221
MEM 267.054688 1578676667.8273
MEM 267.343750 1578676667.9324
MEM 267.718750 1578676668.0375
MEM 268.070312 1578676668.1401
MEM 268.382812 1578676668.2452
MEM 268.664062 1578676668.3464
MEM 269.003906 1578676668.4470
MEM 269.281250 1578676668.5472
MEM 269.613281 1578676668.6524
MEM 270.000000 1578676668.7562
MEM 270.281250 1578676668.8568
MEM 270.679688 1578676668.9620
MEM 270.996094 1578676669.0650
MEM 271.300781 1578676669.1655
MEM 271.636719 1578676669.2687
MEM 272.035156 1578676669.3743
MEM 272.402344 1578676669.4776
MEM 272.710938 1578676669.5816
MEM 273.019531 1578676669.6824
MEM 273.355469 1578676669.7864
MEM 273.460938 1578676669.8916
MEM 273.691406 1578676669.9953
MEM 274.070312 1578676670.1005
MEM 274.398438 1578676670.2056
MEM 274.687500 1578676670.3087
MEM 274.968750 1578676670.4095
MEM 275.292969 1578676670.5124
MEM 275.660156 1578676670.6157
MEM 275.937500 1578676670.7183
MEM 276.296875 1578676670.8225
MEM 276.597656 1578676670.9242
MEM 276.980469 1578676671.0294
MEM 277.304688 1578676671.1316
MEM 277.656250 1578676671.2368
MEM 277.988281 1578676671.3379
MEM 278.300781 1578676671.4430
MEM 278.660156 1578676671.5444
MEM 278.984375 1578676671.6492
MEM 279.312500 1578676671.7533
MEM 279.695312 1578676671.8551
MEM 280.035156 1578676671.9556
MEM 280.375000 1578676672.0608
MEM 280.714844 1578676672.1659
MEM 281.062500 1578676672.2670
MEM 281.425781 1578676672.3722
MEM 281.722656 1578676672.4727
MEM 282.058594 1578676672.5780
MEM 282.410156 1578676672.6803
MEM 282.761719 1578676672.7854
MEM 283.136719 1578676672.8894
MEM 283.503906 1578676672.9916
MEM 283.847656 1578676673.0944
MEM 284.160156 1578676673.1977
MEM 284.523438 1578676673.2985
MEM 284.832031 1578676673.4035
MEM 285.246094 1578676673.5080
MEM 285.531250 1578676673.6092
MEM 285.902344 1578676673.7143
MEM 286.265625 1578676673.8154
MEM 286.578125 1578676673.9206
MEM 286.980469 1578676674.0257
MEM 287.253906 1578676674.1284
MEM 287.687500 1578676674.2328
MEM 287.957031 1578676674.3343
MEM 288.347656 1578676674.4394
MEM 288.707031 1578676674.5402
MEM 289.019531 1578676674.6447
MEM 289.429688 1578676674.7462
MEM 289.710938 1578676674.8514
MEM 290.132812 1578676674.9520
MEM 290.464844 1578676675.0572
MEM 290.804688 1578676675.1580
MEM 291.210938 1578676675.2610
MEM 291.437500 1578676675.3625
MEM 291.863281 1578676675.4677
MEM 292.191406 1578676675.5717
MEM 292.523438 1578676675.6742
MEM 292.933594 1578676675.7752
MEM 293.207031 1578676675.8804
MEM 293.609375 1578676675.9816
MEM 293.734375 1578676676.0860
MEM 294.097656 1578676676.1876
MEM 294.710938 1578676676.2928
MEM 294.875000 1578676676.3937
MEM 295.019531 1578676676.4989
MEM 295.464844 1578676676.6038
MEM 295.742188 1578676676.7041
MEM 296.101562 1578676676.8074
MEM 296.488281 1578676676.9118
MEM 296.828125 1578676677.0170
MEM 297.121094 1578676677.1222
MEM 297.574219 1578676677.2254
MEM 297.851562 1578676677.3293
MEM 298.207031 1578676677.4297
MEM 298.570312 1578676677.5299
MEM 298.871094 1578676677.6351
MEM 299.179688 1578676677.7361
MEM 299.617188 1578676677.8405
MEM 299.902344 1578676677.9418
MEM 300.218750 1578676678.0470
MEM 300.937500 1578676678.1497
MEM 301.289062 1578676678.2548
MEM 301.585938 1578676678.3599
MEM 301.980469 1578676678.4608
MEM 302.324219 1578676678.5659
MEM 302.636719 1578676678.6667
MEM 303.000000 1578676678.7719
MEM 303.394531 1578676678.8727
MEM 303.687500 1578676678.9780
MEM 304.011719 1578676679.0809
MEM 304.367188 1578676679.1844
MEM 304.644531 1578676679.2866
MEM 305.019531 1578676679.3907
MEM 305.429688 1578676679.4947
MEM 305.730469 1578676679.5966
MEM 306.050781 1578676679.6976
MEM 306.449219 1578676679.7999
MEM 306.816406 1578676679.9028
MEM 307.132812 1578676680.0049
MEM 307.468750 1578676680.1061
MEM 307.863281 1578676680.2095
MEM 301.832031 1578676680.3131
MEM 302.152344 1578676680.4145
MEM 302.531250 1578676680.5196
MEM 302.914062 1578676680.6225
MEM 303.246094 1578676680.7258
MEM 303.550781 1578676680.8274
MEM 303.882812 1578676680.9317
MEM 304.222656 1578676681.0361
MEM 304.601562 1578676681.1364
MEM 304.960938 1578676681.2415
MEM 305.253906 1578676681.3436
MEM 305.601562 1578676681.4488
MEM 305.933594 1578676681.5495
MEM 306.265625 1578676681.6546
MEM 306.585938 1578676681.7555
MEM 306.968750 1578676681.8568
MEM 307.371094 1578676681.9614
MEM 307.730469 1578676682.0664
MEM 308.070312 1578676682.1702
MEM 308.425781 1578676682.2744
MEM 308.789062 1578676682.3797
MEM 309.136719 1578676682.4803
MEM 309.539062 1578676682.5838
MEM 309.937500 1578676682.6862
MEM 310.292969 1578676682.7913
MEM 310.664062 1578676682.8921
MEM 311.003906 1578676682.9972
MEM 311.363281 1578676683.0981
MEM 311.707031 1578676683.2032
MEM 312.066406 1578676683.3052
MEM 312.417969 1578676683.4058
MEM 312.828125 1578676683.5097
MEM 313.167969 1578676683.6122
MEM 313.503906 1578676683.7158
MEM 313.843750 1578676683.8183
MEM 314.187500 1578676683.9217
MEM 314.578125 1578676684.0260
MEM 314.960938 1578676684.1276
MEM 315.144531 1578676684.2329
MEM 315.218750 1578676684.3331
MEM 315.566406 1578676684.4341
MEM 315.957031 1578676684.5393
MEM 316.304688 1578676684.6445
MEM 316.625000 1578676684.7490
MEM 317.003906 1578676684.8526
MEM 317.375000 1578676684.9531
MEM 317.750000 1578676685.0583
MEM 318.093750 1578676685.1616
MEM 318.410156 1578676685.2645
MEM 318.750000 1578676685.3697
MEM 319.121094 1578676685.4702
MEM 319.515625 1578676685.5753
MEM 319.812500 1578676685.6763
MEM 320.136719 1578676685.7812
MEM 320.527344 1578676685.8821
MEM 320.867188 1578676685.9872
MEM 321.234375 1578676686.0881
MEM 321.582031 1578676686.1932
MEM 321.843750 1578676686.2939
MEM 322.179688 1578676686.3943
MEM 322.585938 1578676686.4994
MEM 322.972656 1578676686.6046
MEM 323.339844 1578676686.7080
MEM 323.640625 1578676686.8131
MEM 323.988281 1578676686.9182
MEM 324.335938 1578676687.0189
MEM 324.707031 1578676687.1194
MEM 325.058594 1578676687.2219
MEM 325.394531 1578676687.3227
MEM 325.808594 1578676687.4279
MEM 326.187500 1578676687.5294
MEM 326.515625 1578676687.6346
MEM 326.914062 1578676687.7349
MEM 327.242188 1578676687.8401
MEM 327.585938 1578676687.9413
MEM 327.984375 1578676688.0466
MEM 328.308594 1578676688.1493
MEM 328.664062 1578676688.2545
MEM 329.039062 1578676688.3584
MEM 329.453125 1578676688.4606
MEM 329.777344 1578676688.5624
MEM 330.148438 1578676688.6663
MEM 330.519531 1578676688.7669
MEM 330.855469 1578676688.8721
MEM 331.167969 1578676688.9746
MEM 331.484375 1578676689.0750
MEM 331.851562 1578676689.1770
MEM 332.187500 1578676689.2821
MEM 332.500000 1578676689.3829
MEM 332.828125 1578676689.4835
MEM 333.179688 1578676689.5887
MEM 333.558594 1578676689.6938
MEM 333.886719 1578676689.7946
MEM 334.222656 1578676689.8987
MEM 334.597656 1578676690.0007
MEM 334.925781 1578676690.1038
MEM 335.261719 1578676690.2064
MEM 335.644531 1578676690.3080
MEM 335.941406 1578676690.4128
MEM 336.375000 1578676690.5179
MEM 336.640625 1578676690.6207
MEM 336.984375 1578676690.7209
MEM 337.390625 1578676690.8233
MEM 337.671875 1578676690.9248
MEM 338.054688 1578676691.0300
MEM 338.394531 1578676691.1307
MEM 338.699219 1578676691.2333
MEM 339.121094 1578676691.3351
MEM 339.457031 1578676691.4402
MEM 339.792969 1578676691.5409
MEM 340.175781 1578676691.6452
MEM 340.488281 1578676691.7491
MEM 340.882812 1578676691.8518
MEM 341.195312 1578676691.9528
MEM 341.539062 1578676692.0560
MEM 341.890625 1578676692.1585
MEM 342.148438 1578676692.2629
MEM 342.562500 1578676692.3646
MEM 342.847656 1578676692.4697
MEM 343.199219 1578676692.5704
MEM 343.531250 1578676692.6755
MEM 343.828125 1578676692.7766
MEM 344.230469 1578676692.8818
MEM 344.519531 1578676692.9822
MEM 344.910156 1578676693.0867
MEM 345.183594 1578676693.1918
MEM 345.609375 1578676693.2924
MEM 345.871094 1578676693.3936
MEM 346.289062 1578676693.4987
MEM 346.527344 1578676693.5999
MEM 346.671875 1578676693.7018
MEM 346.984375 1578676693.8070
MEM 347.234375 1578676693.9093
MEM 347.609375 1578676694.0101
MEM 347.765625 1578676694.1136
MEM 347.765625 1578676694.2141
MEM 348.042969 1578676694.3164
MEM 348.347656 1578676694.4216
MEM 348.613281 1578676694.5224
MEM 348.941406 1578676694.6227
MEM 349.230469 1578676694.7256
MEM 349.441406 1578676694.8274
MEM 349.804688 1578676694.9326
MEM 350.066406 1578676695.0331
MEM 350.437500 1578676695.1382
MEM 350.742188 1578676695.2390
MEM 350.957031 1578676695.3392
MEM 351.179688 1578676695.4394
MEM 351.480469 1578676695.5408
MEM 351.855469 1578676695.6412
MEM 352.144531 1578676695.7454
MEM 352.460938 1578676695.8482
MEM 352.808594 1578676695.9489
MEM 353.050781 1578676696.0503
MEM 353.464844 1578676696.1527
MEM 353.726562 1578676696.2540
MEM 353.945312 1578676696.3584
MEM 354.324219 1578676696.4594
MEM 354.625000 1578676696.5645
MEM 354.988281 1578676696.6686
MEM 355.300781 1578676696.7697
MEM 355.582031 1578676696.8700
MEM 355.945312 1578676696.9703
MEM 356.210938 1578676697.0733
MEM 356.605469 1578676697.1742
MEM 356.902344 1578676697.2792
MEM 357.199219 1578676697.3800
MEM 357.562500 1578676697.4804
MEM 357.792969 1578676697.5851
MEM 358.175781 1578676697.6853
MEM 358.445312 1578676697.7870
MEM 358.878906 1578676697.8881
MEM 359.144531 1578676697.9898
MEM 359.496094 1578676698.0925
MEM 359.792969 1578676698.1927
MEM 360.156250 1578676698.2966
MEM 360.484375 1578676698.3980
MEM 360.765625 1578676698.5004
MEM 361.132812 1578676698.6050
MEM 361.425781 1578676698.7093
MEM 361.796875 1578676698.8120
MEM 362.085938 1578676698.9125
MEM 362.496094 1578676699.0176
MEM 362.761719 1578676699.1184
MEM 363.179688 1578676699.2236
MEM 363.484375 1578676699.3283
MEM 363.835938 1578676699.4309
MEM 364.195312 1578676699.5337
MEM 295.308594 1578676699.6381
MEM 281.441406 1578676699.7423
MEM 281.242188 1578676699.8446
MEM 278.238281 1578676699.9461
MEM 278.515625 1578676700.0484
MEM 278.910156 1578676700.1493
MEM 278.789062 1578676700.2495
MEM 279.171875 1578676700.3507
MEM 279.449219 1578676700.4522
MEM 279.875000 1578676700.5573
MEM 280.121094 1578676700.6581
MEM 280.476562 1578676700.7588
MEM 280.828125 1578676700.8632
MEM 281.113281 1578676700.9679
MEM 281.472656 1578676701.0689
MEM 281.789062 1578676701.1697
MEM 282.140625 1578676701.2748
MEM 282.480469 1578676701.3751
MEM 282.789062 1578676701.4769
MEM 283.128906 1578676701.5774
MEM 283.175781 1578676701.6813
MEM 281.406250 1578676701.7820
MEM 273.433594 1578676701.8838
MEM 273.750000 1578676701.9841
MEM 274.039062 1578676702.0845
MEM 274.378906 1578676702.1847
MEM 274.699219 1578676702.2858
MEM 275.070312 1578676702.3868
MEM 275.417969 1578676702.4920
MEM 275.722656 1578676702.5932
MEM 276.007812 1578676702.6983
MEM 276.417969 1578676702.7994
MEM 276.671875 1578676702.9037
MEM 277.019531 1578676703.0057
MEM 277.394531 1578676703.1109
MEM 277.679688 1578676703.2148
MEM 278.062500 1578676703.3155
MEM 278.355469 1578676703.4160
MEM 278.628906 1578676703.5193
MEM 278.925781 1578676703.6197
MEM 279.242188 1578676703.7204
MEM 279.394531 1578676703.8248
MEM 279.734375 1578676703.9249
MEM 280.117188 1578676704.0265
MEM 280.355469 1578676704.1289
MEM 280.750000 1578676704.2322
MEM 281.027344 1578676704.3330
MEM 281.375000 1578676704.4370
MEM 281.761719 1578676704.5372
MEM 282.089844 1578676704.6423
MEM 282.429688 1578676704.7431
MEM 282.855469 1578676704.8482
MEM 283.113281 1578676704.9484
MEM 283.468750 1578676705.0532
MEM 283.859375 1578676705.1565
MEM 284.097656 1578676705.2573
MEM 284.503906 1578676705.3606
MEM 284.796875 1578676705.4621
MEM 285.007812 1578676705.5623
MEM 285.238281 1578676705.6632
MEM 285.585938 1578676705.7635
MEM 285.921875 1578676705.8687
MEM 286.246094 1578676705.9700
MEM 286.644531 1578676706.0703
MEM 286.906250 1578676706.1755
MEM 287.304688 1578676706.2804
MEM 287.617188 1578676706.3828
MEM 287.878906 1578676706.4836
MEM 285.285156 1578676706.5858
MEM 285.539062 1578676706.6866
MEM 285.976562 1578676706.7869
MEM 286.242188 1578676706.8919
MEM 286.636719 1578676706.9968
MEM 286.960938 1578676707.0982
MEM 287.312500 1578676707.2016
MEM 287.632812 1578676707.3037
MEM 287.847656 1578676707.4039
MEM 287.964844 1578676707.5078
MEM 288.242188 1578676707.6090
MEM 297.609375 1578676707.7118
MEM 300.031250 1578676707.8171
MEM 300.097656 1578676707.9173
MEM 300.355469 1578676708.0208
MEM 300.789062 1578676708.1259
MEM 301.089844 1578676708.2267
MEM 301.437500 1578676708.3319
MEM 301.839844 1578676708.4326
MEM 302.144531 1578676708.5376
MEM 302.480469 1578676708.6385
MEM 302.867188 1578676708.7436
MEM 303.167969 1578676708.8443
MEM 303.597656 1578676708.9448
MEM 303.863281 1578676709.0500
MEM 304.320312 1578676709.1549
MEM 304.570312 1578676709.2552
MEM 304.929688 1578676709.3554
MEM 305.234375 1578676709.4565
MEM 305.496094 1578676709.5568
MEM 305.507812 1578676709.6589
MEM 305.847656 1578676709.7626
MEM 306.136719 1578676709.8674
MEM 306.382812 1578676709.9724
MEM 306.628906 1578676710.0726
MEM 306.855469 1578676710.1739
MEM 307.117188 1578676710.2769
MEM 307.484375 1578676710.3774
MEM 307.859375 1578676710.4825
MEM 307.628906 1578676710.5852
MEM 307.980469 1578676710.6891
MEM 308.289062 1578676710.7942
MEM 308.707031 1578676710.8951
MEM 308.953125 1578676710.9953
MEM 309.339844 1578676711.0987
MEM 309.523438 1578676711.1989
MEM 307.511719 1578676711.2994
MEM 307.792969 1578676711.4029
