CMDLINE /Users/parkerreid/QMHEP/bin/python3 6-TestLinearQUBO.py
MEM 412.179688 1578682395.1518
MEM 420.531250 1578682395.2570
MEM 460.707031 1578682395.3576
MEM 487.320312 1578682395.4629
MEM 326.308594 1578682395.5678
MEM 242.093750 1578682395.6702
MEM 242.558594 1578682395.7704
MEM 243.890625 1578682395.8706
MEM 245.390625 1578682395.9735
MEM 243.343750 1578682396.0737
MEM 244.261719 1578682396.1789
MEM 245.746094 1578682396.2812
MEM 247.292969 1578682396.3865
MEM 248.167969 1578682396.4893
MEM 249.652344 1578682396.5896
MEM 251.109375 1578682396.6898
MEM 252.597656 1578682396.7934
MEM 254.074219 1578682396.8938
MEM 255.539062 1578682396.9952
MEM 257.023438 1578682397.0954
MEM 258.453125 1578682397.1956
MEM 259.988281 1578682397.2990
MEM 261.492188 1578682397.4017
MEM 262.988281 1578682397.5019
MEM 264.472656 1578682397.6049
MEM 265.226562 1578682397.7095
MEM 266.570312 1578682397.8112
MEM 268.050781 1578682397.9151
MEM 269.566406 1578682398.0203
MEM 271.078125 1578682398.1205
MEM 260.648438 1578682398.2250
MEM 266.652344 1578682398.3297
MEM 269.480469 1578682398.4336
MEM 274.355469 1578682398.5388
MEM 279.949219 1578682398.6391
MEM 285.679688 1578682398.7417
MEM 288.070312 1578682398.8469
MEM 292.265625 1578682398.9483
MEM 298.308594 1578682399.0535
MEM 304.289062 1578682399.1565
MEM 310.199219 1578682399.2617
MEM 311.445312 1578682399.3644
MEM 310.789062 1578682399.4696
MEM 316.656250 1578682399.5721
MEM 322.261719 1578682399.6726
MEM 327.871094 1578682399.7738
MEM 332.144531 1578682399.8780
MEM 332.742188 1578682399.9821
MEM 338.144531 1578682400.0861
MEM 344.250000 1578682400.1914
MEM 350.136719 1578682400.2950
MEM 355.710938 1578682400.3971
MEM 361.507812 1578682400.5010
MEM 367.347656 1578682400.6062
MEM 367.347656 1578682400.7074
MEM 370.746094 1578682400.8122
MEM 375.730469 1578682400.9142
MEM 381.832031 1578682401.0175
MEM 387.960938 1578682401.1227
MEM 393.656250 1578682401.2255
MEM 398.910156 1578682401.3262
MEM 404.238281 1578682401.4270
MEM 409.410156 1578682401.5274
MEM 410.871094 1578682401.6278
MEM 411.546875 1578682401.7309
MEM 416.937500 1578682401.8362
MEM 422.957031 1578682401.9368
