CMDLINE /Users/parkerreid/QMHEP/bin/python3 6-TestLinearQUBO.py
MEM 708.546875 1565998680.7999
MEM 708.652344 1565998680.9025
MEM 708.750000 1565998681.0055
MEM 708.867188 1565998681.1064
MEM 708.964844 1565998681.2114
MEM 709.097656 1565998681.3150
MEM 709.187500 1565998681.4172
MEM 709.308594 1565998681.5194
MEM 709.437500 1565998681.6246
MEM 709.554688 1565998681.7297
MEM 709.695312 1565998681.8305
MEM 709.796875 1565998681.9339
MEM 709.910156 1565998682.0346
MEM 710.019531 1565998682.1398
MEM 710.156250 1565998682.2404
MEM 710.289062 1565998682.3425
MEM 710.363281 1565998682.4460
MEM 710.500000 1565998682.5511
MEM 710.675781 1565998682.6551
MEM 710.847656 1565998682.7583
MEM 710.976562 1565998682.8597
MEM 711.070312 1565998682.9612
MEM 711.214844 1565998683.0657
MEM 711.304688 1565998683.1707
MEM 711.468750 1565998683.2744
MEM 711.613281 1565998683.3754
MEM 711.742188 1565998683.4769
MEM 711.839844 1565998683.5809
MEM 711.988281 1565998683.6830
MEM 712.105469 1565998683.7834
MEM 712.183594 1565998683.8865
MEM 712.300781 1565998683.9872
MEM 712.398438 1565998684.0898
MEM 712.507812 1565998684.1912
MEM 712.628906 1565998684.2961
MEM 712.753906 1565998684.3984
MEM 712.843750 1565998684.5035
MEM 712.984375 1565998684.6041
MEM 713.113281 1565998684.7093
MEM 713.265625 1565998684.8141
MEM 713.386719 1565998684.9154
MEM 713.511719 1565998685.0206
MEM 713.625000 1565998685.1254
MEM 713.722656 1565998685.2283
MEM 713.847656 1565998685.3287
MEM 713.953125 1565998685.4339
MEM 714.082031 1565998685.5360
MEM 714.160156 1565998685.6399
MEM 714.304688 1565998685.7450
MEM 714.410156 1565998685.8462
MEM 714.535156 1565998685.9465
MEM 714.640625 1565998686.0511
MEM 714.730469 1565998686.1536
MEM 714.835938 1565998686.2551
MEM 714.898438 1565998686.3571
MEM 715.046875 1565998686.4604
MEM 715.167969 1565998686.5612
MEM 715.253906 1565998686.6624
MEM 715.371094 1565998686.7656
MEM 715.480469 1565998686.8660
MEM 715.585938 1565998686.9690
MEM 715.675781 1565998687.0743
MEM 715.800781 1565998687.1795
MEM 715.886719 1565998687.2804
MEM 716.000000 1565998687.3847
MEM 716.101562 1565998687.4856
MEM 716.234375 1565998687.5887
MEM 716.347656 1565998687.6938
MEM 716.457031 1565998687.7962
MEM 716.570312 1565998687.8976
MEM 716.671875 1565998687.9981
MEM 716.789062 1565998688.1018
MEM 716.894531 1565998688.2030
MEM 716.992188 1565998688.3051
MEM 717.097656 1565998688.4103
MEM 717.210938 1565998688.5108
MEM 717.339844 1565998688.6147
MEM 717.433594 1565998688.7154
MEM 717.542969 1565998688.8173
MEM 717.691406 1565998688.9208
MEM 717.789062 1565998689.0225
MEM 717.921875 1565998689.1234
MEM 718.011719 1565998689.2267
MEM 718.101562 1565998689.3272
MEM 718.226562 1565998689.4323
MEM 718.351562 1565998689.5359
MEM 718.453125 1565998689.6378
MEM 718.617188 1565998689.7419
MEM 718.804688 1565998689.8462
MEM 719.000000 1565998689.9485
MEM 719.132812 1565998690.0511
MEM 719.300781 1565998690.1516
MEM 719.410156 1565998690.2538
MEM 719.578125 1565998690.3559
MEM 719.769531 1565998690.4583
MEM 719.921875 1565998690.5593
MEM 720.144531 1565998690.6605
MEM 720.292969 1565998690.7631
MEM 720.414062 1565998690.8641
MEM 720.503906 1565998690.9688
MEM 720.625000 1565998691.0699
MEM 720.761719 1565998691.1706
MEM 720.902344 1565998691.2757
MEM 721.011719 1565998691.3777
MEM 721.144531 1565998691.4809
MEM 721.246094 1565998691.5861
MEM 721.367188 1565998691.6867
MEM 721.472656 1565998691.7913
MEM 721.558594 1565998691.8963
MEM 721.660156 1565998692.0014
MEM 721.804688 1565998692.1027
MEM 721.878906 1565998692.2075
MEM 721.960938 1565998692.3126
MEM 722.082031 1565998692.4132
MEM 722.222656 1565998692.5169
MEM 722.324219 1565998692.6190
MEM 722.437500 1565998692.7197
MEM 722.562500 1565998692.8247
MEM 722.671875 1565998692.9299
MEM 722.812500 1565998693.0303
MEM 722.929688 1565998693.1338
MEM 723.023438 1565998693.2364
MEM 723.128906 1565998693.3382
MEM 723.226562 1565998693.4422
MEM 723.316406 1565998693.5463
MEM 723.437500 1565998693.6473
MEM 723.562500 1565998693.7525
MEM 723.652344 1565998693.8529
MEM 723.777344 1565998693.9570
MEM 723.890625 1565998694.0599
MEM 724.023438 1565998694.1610
MEM 724.148438 1565998694.2648
MEM 724.261719 1565998694.3699
MEM 724.378906 1565998694.4708
MEM 724.500000 1565998694.5711
MEM 724.597656 1565998694.6713
MEM 724.726562 1565998694.7746
MEM 724.828125 1565998694.8788
MEM 724.941406 1565998694.9827
MEM 725.066406 1565998695.0876
MEM 725.167969 1565998695.1879
MEM 725.281250 1565998695.2917
MEM 725.386719 1565998695.3929
MEM 725.507812 1565998695.4965
MEM 725.636719 1565998695.5986
MEM 725.757812 1565998695.7038
MEM 725.859375 1565998695.8043
MEM 725.976562 1565998695.9072
MEM 726.101562 1565998696.0101
MEM 726.191406 1565998696.1128
MEM 726.289062 1565998696.2159
MEM 726.398438 1565998696.3161
MEM 726.531250 1565998696.4195
MEM 726.652344 1565998696.5203
MEM 726.796875 1565998696.6255
MEM 726.890625 1565998696.7262
MEM 726.980469 1565998696.8281
MEM 727.121094 1565998696.9299
MEM 727.222656 1565998697.0317
MEM 727.351562 1565998697.1368
MEM 727.457031 1565998697.2420
MEM 727.585938 1565998697.3466
MEM 727.710938 1565998697.4468
MEM 727.839844 1565998697.5489
MEM 727.964844 1565998697.6541
MEM 728.062500 1565998697.7548
MEM 728.191406 1565998697.8599
MEM 728.296875 1565998697.9607
MEM 728.410156 1565998698.0622
MEM 728.507812 1565998698.1637
MEM 728.640625 1565998698.2651
MEM 728.757812 1565998698.3678
MEM 728.890625 1565998698.4708
MEM 729.011719 1565998698.5738
MEM 729.132812 1565998698.6761
MEM 729.226562 1565998698.7787
MEM 729.324219 1565998698.8813
MEM 729.406250 1565998698.9834
MEM 729.535156 1565998699.0859
MEM 729.644531 1565998699.1869
MEM 729.746094 1565998699.2889
MEM 729.875000 1565998699.3892
MEM 729.988281 1565998699.4913
MEM 730.105469 1565998699.5964
MEM 730.253906 1565998699.6974
MEM 730.406250 1565998699.8010
MEM 730.535156 1565998699.9030
MEM 730.652344 1565998700.0068
MEM 730.773438 1565998700.1100
MEM 730.933594 1565998700.2152
