CMDLINE /Users/parkerreid/QMHEP/bin/python3 6-TestLinearQUBO.py -m
MEM 148.050781 1578681383.8603
MEM 148.335938 1578681383.9643
MEM 148.648438 1578681384.0648
MEM 148.980469 1578681384.1700
MEM 149.296875 1578681384.2717
MEM 149.589844 1578681384.3726
MEM 149.820312 1578681384.4740
MEM 150.082031 1578681384.5743
MEM 150.335938 1578681384.6749
MEM 150.566406 1578681384.7757
MEM 150.808594 1578681384.8759
MEM 151.062500 1578681384.9763
MEM 151.347656 1578681385.0812
MEM 151.695312 1578681385.1863
MEM 151.996094 1578681385.2894
MEM 152.257812 1578681385.3928
MEM 152.574219 1578681385.4947
MEM 153.015625 1578681385.5949
MEM 153.234375 1578681385.6971
MEM 153.480469 1578681385.7986
MEM 153.781250 1578681385.9010
MEM 153.972656 1578681386.0016
MEM 154.144531 1578681386.1030
MEM 154.425781 1578681386.2035
MEM 154.714844 1578681386.3037
MEM 154.941406 1578681386.4072
MEM 155.199219 1578681386.5075
MEM 155.523438 1578681386.6107
MEM 155.808594 1578681386.7125
MEM 156.109375 1578681386.8137
MEM 156.367188 1578681386.9149
MEM 156.656250 1578681387.0195
MEM 156.910156 1578681387.1200
MEM 157.199219 1578681387.2218
MEM 157.375000 1578681387.3242
MEM 157.617188 1578681387.4285
MEM 157.917969 1578681387.5298
MEM 158.234375 1578681387.6327
MEM 158.550781 1578681387.7357
MEM 158.910156 1578681387.8387
MEM 159.312500 1578681387.9439
MEM 159.734375 1578681388.0488
MEM 160.078125 1578681388.1515
MEM 160.347656 1578681388.2523
MEM 160.480469 1578681388.3528
MEM 160.910156 1578681388.4580
MEM 161.324219 1578681388.5632
MEM 161.640625 1578681388.6634
MEM 161.996094 1578681388.7686
MEM 162.406250 1578681388.8700
MEM 162.808594 1578681388.9717
MEM 163.082031 1578681389.0719
MEM 163.464844 1578681389.1740
MEM 163.777344 1578681389.2744
MEM 163.925781 1578681389.3765
MEM 164.324219 1578681389.4803
MEM 164.765625 1578681389.5854
MEM 165.285156 1578681389.6860
MEM 165.851562 1578681389.7870
MEM 166.460938 1578681389.8910
MEM 167.027344 1578681389.9961
MEM 167.632812 1578681390.0967
MEM 168.214844 1578681390.1969
MEM 168.824219 1578681390.3019
MEM 169.445312 1578681390.4058
MEM 170.011719 1578681390.5091
MEM 170.601562 1578681390.6118
MEM 171.238281 1578681390.7159
MEM 171.773438 1578681390.8160
MEM 172.210938 1578681390.9193
MEM 172.757812 1578681391.0197
MEM 173.308594 1578681391.1214
MEM 173.875000 1578681391.2243
MEM 174.445312 1578681391.3278
MEM 174.957031 1578681391.4286
MEM 175.371094 1578681391.5324
MEM 175.378906 1578681391.6332
MEM 175.382812 1578681391.7341
MEM 175.386719 1578681391.8343
MEM 175.402344 1578681391.9395
MEM 175.406250 1578681392.0409
MEM 175.410156 1578681392.1411
MEM 175.414062 1578681392.2452
MEM 175.421875 1578681392.3462
MEM 175.433594 1578681392.4480
MEM 175.445312 1578681392.5521
MEM 175.445312 1578681392.6557
MEM 175.445312 1578681392.7593
MEM 175.453125 1578681392.8644
MEM 175.457031 1578681392.9654
MEM 175.464844 1578681393.0691
MEM 175.472656 1578681393.1726
MEM 175.476562 1578681393.2742
MEM 175.480469 1578681393.3793
MEM 175.488281 1578681393.4825
MEM 175.488281 1578681393.5847
MEM 175.492188 1578681393.6881
MEM 175.507812 1578681393.7906
MEM 175.511719 1578681393.8950
MEM 175.519531 1578681394.0001
MEM 175.523438 1578681394.1014
MEM 175.523438 1578681394.2065
MEM 175.535156 1578681394.3089
MEM 175.539062 1578681394.4113
MEM 175.546875 1578681394.5164
MEM 175.550781 1578681394.6202
MEM 175.562500 1578681394.7239
MEM 175.562500 1578681394.8266
MEM 175.566406 1578681394.9272
MEM 175.574219 1578681395.0293
MEM 175.574219 1578681395.1307
MEM 175.578125 1578681395.2346
MEM 175.593750 1578681395.3364
MEM 175.597656 1578681395.4415
MEM 175.597656 1578681395.5418
MEM 175.605469 1578681395.6438
MEM 175.613281 1578681395.7483
MEM 175.617188 1578681395.8527
MEM 175.625000 1578681395.9534
MEM 175.632812 1578681396.0563
MEM 175.636719 1578681396.1613
MEM 175.644531 1578681396.2646
MEM 175.660156 1578681396.3679
MEM 175.667969 1578681396.4710
MEM 175.671875 1578681396.5715
MEM 175.679688 1578681396.6767
MEM 175.683594 1578681396.7775
MEM 175.695312 1578681396.8804
MEM 175.699219 1578681396.9825
MEM 175.707031 1578681397.0875
MEM 175.718750 1578681397.1918
MEM 175.730469 1578681397.2941
MEM 175.738281 1578681397.3993
MEM 175.750000 1578681397.5002
MEM 175.757812 1578681397.6004
MEM 175.765625 1578681397.7055
MEM 175.773438 1578681397.8063
MEM 175.781250 1578681397.9079
MEM 175.781250 1578681398.0120
MEM 175.789062 1578681398.1143
MEM 175.804688 1578681398.2180
MEM 175.812500 1578681398.3218
MEM 175.816406 1578681398.4258
MEM 175.828125 1578681398.5299
MEM 175.832031 1578681398.6307
MEM 175.832031 1578681398.7330
MEM 175.839844 1578681398.8350
MEM 175.839844 1578681398.9352
MEM 175.843750 1578681399.0400
MEM 175.847656 1578681399.1434
MEM 175.855469 1578681399.2441
MEM 175.859375 1578681399.3457
MEM 175.863281 1578681399.4501
MEM 175.871094 1578681399.5537
MEM 175.875000 1578681399.6547
MEM 175.886719 1578681399.7573
MEM 175.890625 1578681399.8594
MEM 175.898438 1578681399.9603
MEM 175.902344 1578681400.0605
MEM 175.914062 1578681400.1607
MEM 175.925781 1578681400.2644
MEM 175.929688 1578681400.3650
MEM 175.937500 1578681400.4702
MEM 175.945312 1578681400.5721
MEM 175.953125 1578681400.6725
MEM 175.964844 1578681400.7767
MEM 175.964844 1578681400.8799
MEM 175.972656 1578681400.9835
MEM 175.976562 1578681401.0859
MEM 175.976562 1578681401.1887
MEM 175.988281 1578681401.2921
MEM 176.000000 1578681401.3968
MEM 176.003906 1578681401.4989
MEM 176.019531 1578681401.6010
MEM 176.023438 1578681401.7045
MEM 176.031250 1578681401.8048
MEM 176.031250 1578681401.9055
MEM 176.035156 1578681402.0106
MEM 176.046875 1578681402.1158
MEM 176.050781 1578681402.2184
MEM 176.054688 1578681402.3235
MEM 176.066406 1578681402.4240
MEM 176.074219 1578681402.5291
MEM 176.082031 1578681402.6301
MEM 176.089844 1578681402.7314
MEM 176.105469 1578681402.8357
MEM 176.109375 1578681402.9370
MEM 176.128906 1578681403.0411
MEM 176.136719 1578681403.1419
MEM 176.144531 1578681403.2423
MEM 176.148438 1578681403.3444
MEM 176.160156 1578681403.4446
MEM 176.164062 1578681403.5481
MEM 176.175781 1578681403.6484
MEM 176.179688 1578681403.7491
MEM 176.183594 1578681403.8493
MEM 176.183594 1578681403.9544
MEM 176.183594 1578681404.0596
MEM 176.191406 1578681404.1599
MEM 176.191406 1578681404.2650
MEM 176.207031 1578681404.3665
MEM 176.210938 1578681404.4717
MEM 176.214844 1578681404.5722
MEM 176.218750 1578681404.6766
MEM 176.218750 1578681404.7769
MEM 176.218750 1578681404.8773
MEM 176.234375 1578681404.9792
MEM 176.242188 1578681405.0795
MEM 176.242188 1578681405.1816
MEM 176.250000 1578681405.2819
MEM 176.250000 1578681405.3870
MEM 176.261719 1578681405.4900
MEM 176.269531 1578681405.5935
MEM 176.289062 1578681405.6948
MEM 176.296875 1578681405.7952
MEM 176.312500 1578681405.8975
MEM 176.320312 1578681405.9981
MEM 176.332031 1578681406.1032
MEM 176.347656 1578681406.2068
MEM 176.363281 1578681406.3078
MEM 176.371094 1578681406.4082
MEM 176.375000 1578681406.5100
MEM 176.382812 1578681406.6103
MEM 176.390625 1578681406.7110
MEM 176.394531 1578681406.8114
MEM 176.398438 1578681406.9144
MEM 176.406250 1578681407.0168
MEM 176.406250 1578681407.1220
MEM 176.410156 1578681407.2228
MEM 176.417969 1578681407.3280
MEM 176.421875 1578681407.4284
MEM 176.425781 1578681407.5287
MEM 176.425781 1578681407.6302
MEM 176.433594 1578681407.7305
MEM 176.433594 1578681407.8321
MEM 176.441406 1578681407.9331
MEM 176.453125 1578681408.0350
MEM 176.457031 1578681408.1364
MEM 176.464844 1578681408.2409
MEM 176.464844 1578681408.3428
MEM 176.472656 1578681408.4479
MEM 176.484375 1578681408.5503
MEM 176.492188 1578681408.6514
MEM 176.500000 1578681408.7524
MEM 176.503906 1578681408.8540
MEM 176.519531 1578681408.9589
MEM 176.527344 1578681409.0641
MEM 176.531250 1578681409.1653
MEM 176.539062 1578681409.2664
MEM 176.558594 1578681409.3691
MEM 176.558594 1578681409.4695
MEM 176.566406 1578681409.5742
MEM 176.574219 1578681409.6752
MEM 176.585938 1578681409.7804
MEM 176.593750 1578681409.8810
MEM 176.605469 1578681409.9842
MEM 176.613281 1578681410.0864
MEM 176.613281 1578681410.1892
MEM 176.625000 1578681410.2928
MEM 176.632812 1578681410.3980
MEM 176.644531 1578681410.4982
MEM 176.648438 1578681410.6034
MEM 176.664062 1578681410.7054
MEM 176.664062 1578681410.8097
MEM 176.671875 1578681410.9116
MEM 176.675781 1578681411.0167
MEM 176.679688 1578681411.1218
MEM 176.683594 1578681411.2223
MEM 176.683594 1578681411.3275
MEM 176.683594 1578681411.4277
MEM 176.699219 1578681411.5324
MEM 176.699219 1578681411.6359
MEM 176.710938 1578681411.7407
MEM 176.710938 1578681411.8446
MEM 176.718750 1578681411.9491
MEM 176.718750 1578681412.0525
MEM 176.722656 1578681412.1527
MEM 176.730469 1578681412.2579
MEM 176.734375 1578681412.3582
MEM 176.746094 1578681412.4598
MEM 176.746094 1578681412.5627
MEM 176.753906 1578681412.6663
MEM 176.765625 1578681412.7714
MEM 176.773438 1578681412.8744
MEM 176.773438 1578681412.9792
MEM 176.781250 1578681413.0821
MEM 176.792969 1578681413.1854
MEM 176.804688 1578681413.2889
MEM 176.804688 1578681413.3937
MEM 176.808594 1578681413.4986
MEM 176.820312 1578681413.6018
MEM 176.820312 1578681413.7069
MEM 176.835938 1578681413.8085
MEM 176.835938 1578681413.9102
MEM 176.847656 1578681414.0107
MEM 176.847656 1578681414.1110
MEM 176.855469 1578681414.2132
MEM 176.867188 1578681414.3142
MEM 176.878906 1578681414.4166
MEM 176.878906 1578681414.5168
MEM 176.894531 1578681414.6220
MEM 176.910156 1578681414.7265
MEM 176.910156 1578681414.8270
MEM 176.917969 1578681414.9321
MEM 176.929688 1578681415.0345
MEM 176.933594 1578681415.1382
MEM 176.933594 1578681415.2384
MEM 176.941406 1578681415.3390
MEM 176.949219 1578681415.4415
MEM 176.949219 1578681415.5419
MEM 176.960938 1578681415.6455
MEM 176.960938 1578681415.7463
MEM 176.964844 1578681415.8502
MEM 176.980469 1578681415.9553
MEM 176.984375 1578681416.0561
MEM 176.992188 1578681416.1613
MEM 176.996094 1578681416.2628
MEM 177.007812 1578681416.3631
MEM 177.015625 1578681416.4648
MEM 177.019531 1578681416.5700
MEM 177.023438 1578681416.6705
MEM 177.042969 1578681416.7756
MEM 177.046875 1578681416.8780
MEM 177.058594 1578681416.9833
MEM 177.070312 1578681417.0884
MEM 177.082031 1578681417.1890
MEM 177.082031 1578681417.2920
MEM 177.093750 1578681417.3927
MEM 177.097656 1578681417.4975
MEM 177.105469 1578681417.6007
MEM 177.113281 1578681417.7059
MEM 177.121094 1578681417.8064
MEM 177.125000 1578681417.9116
MEM 177.125000 1578681418.0122
MEM 177.136719 1578681418.1168
MEM 177.148438 1578681418.2181
MEM 177.148438 1578681418.3233
MEM 177.156250 1578681418.4252
MEM 177.160156 1578681418.5267
MEM 177.164062 1578681418.6294
MEM 177.167969 1578681418.7299
MEM 177.179688 1578681418.8351
MEM 177.183594 1578681418.9402
MEM 177.183594 1578681419.0411
MEM 177.195312 1578681419.1444
MEM 177.195312 1578681419.2468
MEM 177.199219 1578681419.3474
MEM 177.210938 1578681419.4514
MEM 177.214844 1578681419.5521
MEM 177.214844 1578681419.6548
MEM 177.214844 1578681419.7583
MEM 177.218750 1578681419.8634
MEM 177.226562 1578681419.9686
MEM 177.230469 1578681420.0696
MEM 177.238281 1578681420.1701
MEM 177.250000 1578681420.2753
MEM 177.257812 1578681420.3777
MEM 177.257812 1578681420.4785
MEM 177.265625 1578681420.5799
MEM 177.277344 1578681420.6850
MEM 177.289062 1578681420.7900
MEM 177.296875 1578681420.8940
MEM 177.304688 1578681420.9979
MEM 177.316406 1578681421.0981
MEM 177.320312 1578681421.2033
MEM 177.324219 1578681421.3041
MEM 177.324219 1578681421.4092
MEM 177.335938 1578681421.5141
MEM 177.339844 1578681421.6166
MEM 177.347656 1578681421.7217
MEM 177.363281 1578681421.8224
MEM 177.371094 1578681421.9275
MEM 177.371094 1578681422.0281
MEM 177.371094 1578681422.1333
MEM 177.386719 1578681422.2340
MEM 177.390625 1578681422.3391
MEM 177.398438 1578681422.4396
MEM 177.398438 1578681422.5404
MEM 177.402344 1578681422.6453
MEM 177.410156 1578681422.7504
MEM 177.417969 1578681422.8531
MEM 177.425781 1578681422.9545
MEM 177.433594 1578681423.0557
MEM 177.445312 1578681423.1597
MEM 177.457031 1578681423.2610
MEM 177.464844 1578681423.3615
MEM 177.472656 1578681423.4636
MEM 177.484375 1578681423.5670
MEM 177.492188 1578681423.6721
MEM 177.503906 1578681423.7727
MEM 177.511719 1578681423.8736
MEM 177.523438 1578681423.9787
MEM 177.531250 1578681424.0836
MEM 177.535156 1578681424.1844
MEM 177.546875 1578681424.2895
MEM 177.558594 1578681424.3902
MEM 177.562500 1578681424.4917
MEM 177.578125 1578681424.5956
MEM 177.582031 1578681424.6993
MEM 177.593750 1578681424.8016
MEM 177.597656 1578681424.9023
MEM 177.605469 1578681425.0072
MEM 177.609375 1578681425.1124
MEM 177.617188 1578681425.2132
MEM 177.632812 1578681425.3163
MEM 177.636719 1578681425.4171
MEM 177.644531 1578681425.5176
MEM 177.652344 1578681425.6186
MEM 177.656250 1578681425.7196
MEM 177.667969 1578681425.8222
MEM 177.667969 1578681425.9269
MEM 177.679688 1578681426.0279
MEM 177.683594 1578681426.1293
MEM 177.695312 1578681426.2329
MEM 177.707031 1578681426.3381
MEM 177.722656 1578681426.4392
MEM 177.734375 1578681426.5443
MEM 177.742188 1578681426.6449
MEM 177.746094 1578681426.7501
MEM 177.746094 1578681426.8535
MEM 177.757812 1578681426.9587
MEM 177.769531 1578681427.0638
MEM 177.773438 1578681427.1689
MEM 177.789062 1578681427.2707
MEM 177.792969 1578681427.3722
MEM 177.792969 1578681427.4763
MEM 177.796875 1578681427.5811
MEM 177.796875 1578681427.6862
MEM 177.796875 1578681427.7893
MEM 177.796875 1578681427.8929
MEM 177.816406 1578681427.9951
MEM 177.820312 1578681428.1002
MEM 177.835938 1578681428.2047
MEM 177.855469 1578681428.3081
MEM 177.855469 1578681428.4133
MEM 177.859375 1578681428.5136
MEM 177.871094 1578681428.6188
MEM 177.882812 1578681428.7194
MEM 177.882812 1578681428.8245
MEM 177.898438 1578681428.9250
MEM 177.898438 1578681429.0302
MEM 177.910156 1578681429.1309
MEM 177.929688 1578681429.2360
MEM 177.929688 1578681429.3366
MEM 177.933594 1578681429.4407
MEM 177.980469 1578681429.5421
MEM 178.015625 1578681429.6473
MEM 178.054688 1578681429.7524
MEM 178.070312 1578681429.8574
MEM 178.089844 1578681429.9619
MEM 178.105469 1578681430.0670
MEM 178.128906 1578681430.1676
MEM 178.144531 1578681430.2720
MEM 178.160156 1578681430.3732
MEM 178.175781 1578681430.4734
MEM 178.187500 1578681430.5758
MEM 178.191406 1578681430.6779
MEM 178.222656 1578681430.7817
MEM 178.230469 1578681430.8837
MEM 178.242188 1578681430.9861
MEM 178.246094 1578681431.0889
MEM 178.257812 1578681431.1941
MEM 178.273438 1578681431.2965
MEM 178.292969 1578681431.4016
MEM 178.304688 1578681431.5034
MEM 178.308594 1578681431.6086
MEM 178.312500 1578681431.7110
MEM 178.320312 1578681431.8138
MEM 178.328125 1578681431.9190
MEM 178.335938 1578681432.0194
MEM 178.343750 1578681432.1242
MEM 178.359375 1578681432.2252
MEM 178.367188 1578681432.3295
MEM 178.375000 1578681432.4330
MEM 178.378906 1578681432.5379
MEM 178.390625 1578681432.6388
MEM 178.394531 1578681432.7437
MEM 178.406250 1578681432.8489
MEM 178.410156 1578681432.9498
MEM 178.421875 1578681433.0550
MEM 178.421875 1578681433.1552
MEM 178.433594 1578681433.2602
MEM 178.449219 1578681433.3610
MEM 178.457031 1578681433.4618
MEM 178.468750 1578681433.5641
MEM 178.476562 1578681433.6656
MEM 178.488281 1578681433.7699
MEM 178.492188 1578681433.8702
MEM 178.507812 1578681433.9753
MEM 178.515625 1578681434.0772
MEM 178.523438 1578681434.1803
MEM 178.527344 1578681434.2827
MEM 178.542969 1578681434.3879
MEM 178.542969 1578681434.4884
MEM 178.554688 1578681434.5908
MEM 178.562500 1578681434.6923
MEM 178.570312 1578681434.7931
MEM 178.582031 1578681434.8982
MEM 178.601562 1578681434.9989
MEM 178.609375 1578681435.1040
MEM 178.613281 1578681435.2045
MEM 178.625000 1578681435.3090
MEM 178.628906 1578681435.4101
MEM 178.628906 1578681435.5153
MEM 178.636719 1578681435.6160
MEM 178.640625 1578681435.7212
MEM 178.660156 1578681435.8217
MEM 178.667969 1578681435.9256
MEM 178.675781 1578681436.0274
MEM 178.675781 1578681436.1299
MEM 178.675781 1578681436.2325
MEM 178.683594 1578681436.3345
MEM 178.683594 1578681436.4356
MEM 178.699219 1578681436.5394
MEM 178.699219 1578681436.6421
MEM 178.703125 1578681436.7431
MEM 178.714844 1578681436.8471
MEM 178.714844 1578681436.9493
MEM 178.726562 1578681437.0545
MEM 178.734375 1578681437.1550
MEM 178.734375 1578681437.2579
MEM 178.742188 1578681437.3604
MEM 178.761719 1578681437.4655
MEM 178.769531 1578681437.5664
MEM 178.773438 1578681437.6671
MEM 178.785156 1578681437.7703
MEM 178.789062 1578681437.8714
MEM 178.800781 1578681437.9726
MEM 178.804688 1578681438.0751
MEM 178.816406 1578681438.1759
MEM 178.816406 1578681438.2789
MEM 178.824219 1578681438.3814
MEM 178.828125 1578681438.4844
MEM 178.832031 1578681438.5850
MEM 178.835938 1578681438.6874
MEM 178.843750 1578681438.7910
MEM 178.855469 1578681438.8961
MEM 178.859375 1578681438.9964
MEM 178.867188 1578681439.0973
MEM 178.875000 1578681439.2025
MEM 178.882812 1578681439.3077
MEM 178.902344 1578681439.4083
MEM 178.921875 1578681439.5104
MEM 178.921875 1578681439.6106
MEM 178.933594 1578681439.7108
MEM 178.957031 1578681439.8143
MEM 178.964844 1578681439.9189
MEM 178.976562 1578681440.0239
MEM 178.988281 1578681440.1291
MEM 178.988281 1578681440.2293
MEM 178.992188 1578681440.3295
MEM 179.003906 1578681440.4334
MEM 179.027344 1578681440.5369
MEM 179.039062 1578681440.6376
MEM 179.058594 1578681440.7422
MEM 179.066406 1578681440.8429
MEM 179.109375 1578681440.9461
MEM 179.136719 1578681441.0512
MEM 179.167969 1578681441.1551
MEM 179.195312 1578681441.2561
MEM 179.214844 1578681441.3596
MEM 179.246094 1578681441.4598
MEM 179.273438 1578681441.5608
MEM 179.332031 1578681441.6626
MEM 179.382812 1578681441.7683
MEM 179.433594 1578681441.8698
MEM 179.472656 1578681441.9750
MEM 179.511719 1578681442.0757
MEM 179.550781 1578681442.1808
MEM 179.566406 1578681442.2810
MEM 179.593750 1578681442.3818
MEM 179.609375 1578681442.4856
MEM 179.621094 1578681442.5873
MEM 179.636719 1578681442.6925
MEM 179.656250 1578681442.7933
MEM 179.671875 1578681442.8985
MEM 179.683594 1578681442.9994
MEM 179.707031 1578681443.1032
MEM 179.710938 1578681443.2069
MEM 179.718750 1578681443.3084
MEM 179.730469 1578681443.4107
MEM 179.742188 1578681443.5110
MEM 179.753906 1578681443.6126
MEM 179.765625 1578681443.7177
MEM 179.781250 1578681443.8182
MEM 179.785156 1578681443.9233
MEM 179.789062 1578681444.0236
MEM 179.812500 1578681444.1286
MEM 179.820312 1578681444.2289
MEM 179.835938 1578681444.3300
MEM 179.851562 1578681444.4349
MEM 179.851562 1578681444.5353
MEM 179.863281 1578681444.6391
MEM 179.871094 1578681444.7402
MEM 179.882812 1578681444.8445
MEM 179.890625 1578681444.9461
MEM 179.898438 1578681445.0502
MEM 179.914062 1578681445.1541
MEM 179.921875 1578681445.2584
MEM 179.925781 1578681445.3636
MEM 179.949219 1578681445.4673
MEM 179.953125 1578681445.5691
MEM 179.968750 1578681445.6694
MEM 179.980469 1578681445.7731
MEM 179.992188 1578681445.8757
MEM 180.000000 1578681445.9783
MEM 180.000000 1578681446.0821
MEM 180.011719 1578681446.1873
MEM 180.015625 1578681446.2875
MEM 180.027344 1578681446.3890
MEM 180.046875 1578681446.4894
MEM 180.058594 1578681446.5945
MEM 180.078125 1578681446.6951
MEM 180.085938 1578681446.7975
MEM 180.093750 1578681446.8978
MEM 180.109375 1578681447.0029
MEM 180.128906 1578681447.1067
MEM 180.132812 1578681447.2109
MEM 180.156250 1578681447.3119
MEM 180.183594 1578681447.4134
MEM 180.210938 1578681447.5143
MEM 180.238281 1578681447.6164
MEM 180.281250 1578681447.7194
MEM 180.324219 1578681447.8245
MEM 180.359375 1578681447.9248
MEM 180.398438 1578681448.0280
MEM 180.425781 1578681448.1332
MEM 180.480469 1578681448.2334
MEM 180.542969 1578681448.3377
MEM 180.613281 1578681448.4392
MEM 180.644531 1578681448.5394
MEM 180.683594 1578681448.6395
MEM 180.722656 1578681448.7396
MEM 180.750000 1578681448.8404
MEM 180.777344 1578681448.9456
MEM 180.808594 1578681449.0461
MEM 180.832031 1578681449.1496
MEM 180.843750 1578681449.2498
MEM 180.886719 1578681449.3550
MEM 180.910156 1578681449.4560
MEM 180.933594 1578681449.5612
MEM 180.949219 1578681449.6616
MEM 180.964844 1578681449.7623
MEM 180.988281 1578681449.8626
MEM 181.003906 1578681449.9634
MEM 181.027344 1578681450.0649
MEM 181.042969 1578681450.1654
MEM 181.050781 1578681450.2678
MEM 181.070312 1578681450.3681
MEM 181.105469 1578681450.4683
MEM 181.109375 1578681450.5696
MEM 181.136719 1578681450.6733
MEM 181.140625 1578681450.7775
MEM 181.152344 1578681450.8778
MEM 181.183594 1578681450.9784
MEM 181.210938 1578681451.0786
MEM 181.253906 1578681451.1838
MEM 181.300781 1578681451.2858
MEM 181.382812 1578681451.3894
MEM 181.445312 1578681451.4906
MEM 181.515625 1578681451.5940
MEM 181.562500 1578681451.6978
MEM 181.601562 1578681451.8017
MEM 181.640625 1578681451.9021
MEM 181.667969 1578681452.0042
MEM 181.703125 1578681452.1071
MEM 181.753906 1578681452.2109
MEM 181.757812 1578681452.3143
MEM 181.769531 1578681452.4171
MEM 181.796875 1578681452.5173
MEM 181.855469 1578681452.6214
MEM 181.902344 1578681452.7224
MEM 181.960938 1578681452.8238
MEM 181.988281 1578681452.9264
MEM 182.031250 1578681453.0275
MEM 182.070312 1578681453.1324
MEM 182.121094 1578681453.2333
MEM 182.183594 1578681453.3381
MEM 182.253906 1578681453.4427
MEM 182.367188 1578681453.5475
MEM 182.968750 1578681453.6478
MEM 182.992188 1578681453.7517
MEM 183.023438 1578681453.8569
MEM 183.066406 1578681453.9586
MEM 183.066406 1578681454.0622
MEM 183.066406 1578681454.1655
MEM 183.066406 1578681454.2665
MEM 183.066406 1578681454.3666
MEM 183.066406 1578681454.4690
MEM 183.070312 1578681454.5691
MEM 183.085938 1578681454.6703
MEM 183.089844 1578681454.7732
MEM 183.093750 1578681454.8754
